Ano,Município,Sexo,Salário,SaldoMov
2011,430210,02,153062,845
2011,430310,01,-637615,744
2011,430310,02,356114,883
2011,430460,01,-1050626,1388
2011,430460,02,-177755,1105
2011,430510,01,-2506327,3983
2011,430510,02,-449694,3266
2011,430920,01,418694,1593
2011,430920,02,322600,901
2011,430930,01,677245,735
2011,430930,02,254651,342
2011,431340,01,-974479,1395
2011,431340,02,320513,1653
2011,431410,01,161967,1553
2011,431410,02,23906,1171
2011,431440,01,112173,1517
2011,431440,02,900759,1875
2011,431490,01,-2522743,12546
2011,431490,02,2951412,12250
2011,431560,01,2545654,2074
2011,431560,02,434518,878
2011,431680,01,-476093,1063
2011,431680,02,-505078,549
2011,431690,01,-488276,997
2011,431690,02,712146,1743
2011,431870,01,-310501,581
2011,431870,02,-324460,811
2011,432200,01,723835,975
2011,432200,02,117568,202
2011,500270,01,5397,4453
2011,500270,02,1427598,4452
2011,500370,01,-1679528,-752
2011,500370,02,-716602,392
2011,500830,01,852392,622
2011,500830,02,370886,639
2011,510340,01,-3906998,765
2011,510340,02,-439927,1800
2011,510760,01,-1047703,603
2011,510760,02,-114132,431
2011,510840,01,-727751,438
2011,510840,02,250501,851
2011,520110,01,703851,2823
2011,520110,02,1029583,2951
2011,520140,01,-2945550,1968
2011,520140,02,419061,1712
2011,520510,01,685862,1213
2011,520510,02,189075,407
2011,520870,01,-5040551,12940
2011,520870,02,176191,9999
2011,521880,01,-508798,1437
2011,521880,02,246133,926
2011,530010,01,-9124828,9873
2011,530010,02,-3862074,8462
2012,110020,01,-6508994,-761
2012,110020,02,-1087804,-80
2012,120040,01,-1176631,-390
2012,120040,02,-1214007,-594
2012,130260,01,-17315707,-3475
2012,130260,02,-3928544,324
2012,140010,01,348665,926
2012,140010,02,279049,756
2012,150080,01,-882059,-268
2012,150080,02,-355357,182
2012,150140,01,-3905874,1287
2012,150140,02,-182707,2398
2012,150420,01,-3064649,-1265
2012,150420,02,-139645,304
2012,150553,01,-1497502,1202
2012,150553,02,806425,1002
2012,150810,01,-72611,13
2012,150810,02,-42305,-22
2012,160030,01,-882443,686
2012,160030,02,-166402,432
2012,172100,01,-352543,383
2012,172100,02,-294548,-67
2012,210530,01,1987099,2304
2012,210530,02,688120,1218
2012,211130,01,-13698218,-6384
2012,211130,02,-1897,1453
2012,221100,01,-939816,2052
2012,221100,02,38164,941
2012,230370,01,306246,787
2012,230370,02,-548899,-219
2012,230440,01,-5040396,9925
2012,230440,02,2599844,9437
2012,230765,01,-887255,572
2012,230765,02,358840,1226
2012,240800,01,-851479,865
2012,240800,02,437595,850
2012,240810,01,-1412502,3618
2012,240810,02,-1127895,1002
2012,250400,01,1075109,2190
2012,250400,02,2108258,3635
2012,250750,01,357340,3032
2012,250750,02,695645,1986
2012,260290,01,478468,1012
2012,260290,02,493473,583
2012,260410,01,304156,888
2012,260410,02,410421,1024
2012,260720,01,-67902,3034
2012,260720,02,201243,674
2012,260790,01,7108327,5622
2012,260790,02,720053,1489
2012,260960,01,1257510,2696
2012,260960,02,-465294,314
2012,261110,01,-319863,991
2012,261110,02,318004,1146
2012,261160,01,-2885478,4539
2012,261160,02,2401249,5652
2012,270430,01,-1562192,1037
2012,270430,02,354673,1331
2012,280030,01,1189380,2440
2012,280030,02,1779486,2432
2012,290570,01,-10928301,-1290
2012,290570,02,-524980,262
2012,291080,01,451368,3024
2012,291080,02,2216108,3850
2012,291920,01,-520013,691
2012,291920,02,-1492722,-1496
2012,292740,01,-23111417,-1544
2012,292740,02,-2269370,7506
2012,292920,01,-5094300,-1845
2012,292920,02,-280855,-98
2012,293070,01,-1005087,328
2012,293070,02,-125546,156
2012,293330,01,160884,805
2012,293330,02,-201352,116
2012,310400,01,754121,990
2012,310400,02,456685,597
2012,310620,01,-28647480,13432
2012,310620,02,744849,15228
2012,310670,01,-8165967,-1158
2012,310670,02,-808246,1153
2012,311860,01,-5019927,2234
2012,311860,02,2047098,3978
2012,312230,01,-844554,90
2012,312230,02,125979,1089
2012,312510,01,710869,693
2012,312510,02,410169,494
2012,312770,01,524403,1847
2012,312770,02,875904,2128
2012,313130,01,-8018505,-3279
2012,313130,02,-698749,89
2012,313170,01,4007639,3512
2012,313170,02,817522,996
2012,313670,01,1699287,2968
2012,313670,02,1293754,2699
2012,314330,01,267079,1441
2012,314330,02,951213,1921
2012,314480,01,-4754332,750
2012,314480,02,604530,1123
2012,314610,01,120683,790
2012,314610,02,141798,339
2012,315180,01,-2279740,660
2012,315180,02,-698094,914
2012,315250,01,-175497,666
2012,315250,02,801550,1018
2012,316720,01,-206316,1370
2012,316720,02,224168,873
2012,317010,01,-1054358,899
2012,317010,02,132233,641
2012,317020,01,-2554477,3853
2012,317020,02,1303658,3737
2012,317070,01,-369990,595
2012,317070,02,24303,503
2012,320060,01,-3916672,80
2012,320060,02,102653,340
2012,320120,01,-382627,653
2012,320120,02,-125403,569
2012,320130,01,1229489,1836
2012,320130,02,635983,1093
2012,320320,01,934607,1177
2012,320320,02,781632,778
2012,320430,01,-5507,-9
2012,320430,02,-737,-4
2012,320500,01,-5262077,538
2012,320500,02,1289075,2057
2012,320520,01,1114320,2585
2012,320520,02,456646,1673
2012,320530,01,-4788232,-1202
2012,320530,02,-1702402,629
2012,330010,01,-2547623,-837
2012,330010,02,185584,532
2012,330040,01,-101928,366
2012,330040,02,523782,756
2012,330045,01,-460261,-73
2012,330045,02,121981,280
2012,330070,01,-38475,-35
2012,330070,02,103897,103
2012,330100,01,-2356015,-1469
2012,330100,02,665396,1099
2012,330170,01,-6168294,-2992
2012,330170,02,697006,2197
2012,330200,01,-373327,811
2012,330200,02,201657,329
2012,330240,01,-4037891,4481
2012,330240,02,185205,661
2012,330270,01,59136,194
2012,330270,02,65100,176
2012,330330,01,-1383230,1241
2012,330330,02,1498052,2939
2012,330340,01,-302336,-6
2012,330340,02,470708,562
2012,330350,01,238857,1287
2012,330350,02,-183889,497
2012,330390,01,-1474029,448
2012,330390,02,-409174,188
2012,330415,01,21149,27
2012,330415,02,-23677,-13
2012,330420,01,-1799376,-791
2012,330420,02,273058,278
2012,330452,01,1342437,971
2012,330452,02,607428,504
2012,330455,01,6081240,37718
2012,330455,02,12523295,25354
2012,330490,01,-350126,1591
2012,330490,02,373571,854
2012,330500,01,3206796,599
2012,330500,02,831428,256
2012,330510,01,-327433,814
2012,330510,02,1074778,1439
2012,330580,01,-266669,428
2012,330580,02,-9363,437
2012,330630,01,-964172,815
2012,330630,02,425969,664
2012,350160,01,-3577734,-572
2012,350160,02,-433188,448
2012,350280,01,892711,2012
2012,350280,02,123796,939
2012,350320,01,-171185,291
2012,350320,02,681192,1140
2012,350330,01,-1820845,-650
2012,350330,02,-16065,197
2012,350410,01,-1111700,-543
2012,350410,02,-333814,19
2012,350570,01,-6337037,1753
2012,350570,02,1327169,4370
2012,350600,01,1791525,3281
2012,350600,02,363568,2396
2012,350760,01,-588975,383
2012,350760,02,48000,440
2012,350920,01,-958275,468
2012,350920,02,-371025,67
2012,350950,01,-7462985,1195
2012,350950,02,3143290,8433
2012,351060,01,-243492,264
2012,351060,02,205668,456
2012,351300,01,-2949418,163
2012,351300,02,-338286,1239
2012,351350,01,-11090678,-3733
2012,351350,02,-611170,-132
2012,351380,01,-7783914,-2023
2012,351380,02,-1171871,247
2012,351500,01,-348588,261
2012,351500,02,568373,835
2012,351620,01,1684007,2207
2012,351620,02,1402104,1948
2012,351840,01,234870,401
2012,351840,02,405701,451
2012,351870,01,922299,804
2012,351870,02,527173,440
2012,351880,01,-11376712,1799
2012,351880,02,1741031,4674
2012,351907,01,-2958527,-68
2012,351907,02,711339,775
2012,352050,01,-2580163,-228
2012,352050,02,-464157,308
2012,352250,01,-986840,195
2012,352250,02,617608,837
2012,352310,01,-673085,76
2012,352310,02,-164898,225
2012,352340,01,-1459718,-293
2012,352340,02,425753,410
2012,352390,01,-1135557,538
2012,352390,02,609041,1422
2012,352440,01,-1001125,298
2012,352440,02,112838,509
2012,352470,01,-3438994,-33
2012,352470,02,-511702,94
2012,352590,01,-6605332,1773
2012,352590,02,3122584,3803
2012,352690,01,-1666937,843
2012,352690,02,936932,1679
2012,352730,01,-1028804,-111
2012,352730,02,-423262,-295
2012,352900,01,-1162364,675
2012,352900,02,-243293,672
2012,352940,01,-5758697,-1902
2012,352940,02,-691659,-31
2012,353060,01,-1794280,422
2012,353060,02,-624158,37
2012,353070,01,-2801696,-746
2012,353070,02,249785,558
2012,353080,01,-518748,-114
2012,353080,02,782983,80
2012,353440,01,-8552547,-1059
2012,353440,02,-846760,1846
2012,353650,01,1964625,2346
2012,353650,02,365556,581
2012,353800,01,246520,1171
2012,353800,02,741102,514
2012,353870,01,-2641393,559
2012,353870,02,2269629,1907
2012,353980,01,297820,1015
2012,353980,02,737377,1728
2012,354100,01,-62589,421
2012,354100,02,451850,664
2012,354140,01,-1408596,242
2012,354140,02,363231,1157
2012,354340,01,-1155366,2285
2012,354340,02,2576021,4694
2012,354390,01,-2277500,-345
2012,354390,02,642117,1388
2012,354520,01,-741382,39
2012,354520,02,-105818,617
2012,354580,01,-1896010,-399
2012,354580,02,192394,99
2012,354730,01,-1177664,589
2012,354730,02,-1381060,-222
2012,354780,01,-118035,4331
2012,354780,02,2692509,4683
2012,354850,01,-238741,2307
2012,354850,02,-508769,1574
2012,354870,01,-17166963,-2227
2012,354870,02,-1300648,729
2012,354880,01,-4437376,-855
2012,354880,02,303856,1444
2012,354890,01,-1640238,474
2012,354890,02,-40299,648
2012,354980,01,-103095,2529
2012,354980,02,1526379,2702
2012,354990,01,-11099198,-1785
2012,354990,02,-1270206,810
2012,355030,01,-68062669,38614
2012,355030,02,1807474,50644
2012,355070,01,995616,442
2012,355070,02,126011,105
2012,355100,01,-1410775,-959
2012,355100,02,-300184,-246
2012,355170,01,-3206705,-971
2012,355170,02,-1865,318
2012,355220,01,-1614397,1385
2012,355220,02,1017369,2431
2012,355240,01,-2514515,-250
2012,355240,02,269341,519
2012,355250,01,-803025,241
2012,355250,02,358253,1011
2012,355280,01,-1739009,-539
2012,355280,02,-339276,160
2012,355410,01,-1735485,64
2012,355410,02,784365,1188
2012,355620,01,-2999285,-702
2012,355620,02,-681959,-57
2012,355670,01,-549223,915
2012,355670,02,1428710,2148
2012,410180,01,-20277364,-7958
2012,410180,02,-1769023,178
2012,410480,01,-1005856,1114
2012,410480,02,599596,2010
2012,410690,01,-19628950,8765
2012,410690,02,-7181093,9000
2012,410830,01,591179,1737
2012,410830,02,749878,1488
2012,410940,01,116102,700
2012,410940,02,165164,611
2012,411370,01,-1371390,1581
2012,411370,02,1240510,3193
2012,411520,01,273177,3436
2012,411520,02,80358,2159
2012,411820,01,-452889,254
2012,411820,02,340113,522
2012,411915,01,-1525290,-171
2012,411915,02,700143,706
2012,411990,01,-194399,728
2012,411990,02,1287677,2052
2012,412550,01,-2001674,769
2012,412550,02,885467,1780
2012,412770,01,808978,1237
2012,412770,02,394340,925
2012,420240,01,-4751070,581
2012,420240,02,-5088194,753
2012,420290,01,-363643,787
2012,420290,02,-310138,446
2012,420420,01,-1748271,1080
2012,420420,02,-40193,933
2012,420460,01,-1561294,883
2012,420460,02,-485616,951
2012,420540,01,-3635838,1014
2012,420540,02,-994698,2316
2012,420820,01,-214897,2034
2012,420820,02,-158796,737
2012,420890,01,-3956120,52
2012,420890,02,-2419039,95
2012,420910,01,-10108706,-655
2012,420910,02,-730923,3083
2012,420930,01,-301457,511
2012,420930,02,237376,1075
2012,421660,01,1136956,3164
2012,421660,02,1156642,2637
2012,430210,01,-313169,633
2012,430210,02,46505,692
2012,430310,01,-1316047,79
2012,430310,02,159455,732
2012,430460,01,486942,2139
2012,430460,02,284446,1309
2012,430510,01,-10211703,-783
2012,430510,02,-2943886,1176
2012,430920,01,-123443,1245
2012,430920,02,307870,876
2012,430930,01,-1184766,82
2012,430930,02,215625,356
2012,431340,01,-2736488,-609
2012,431340,02,-831588,553
2012,431410,01,-692119,747
2012,431410,02,-366147,359
2012,431440,01,89624,701
2012,431440,02,-54089,119
2012,431490,01,-10397427,5165
2012,431490,02,3671505,9691
2012,431560,01,6532735,4561
2012,431560,02,1595997,2181
2012,431680,01,185566,1034
2012,431680,02,177330,917
2012,431690,01,173166,1007
2012,431690,02,209571,1092
2012,431870,01,-1235127,189
2012,431870,02,-225563,645
2012,432200,01,-2132173,-863
2012,432200,02,-200914,-10
2012,500270,01,-2261313,1320
2012,500270,02,1564420,3346
2012,500370,01,1074497,1016
2012,500370,02,1661530,1170
2012,500830,01,3570536,1938
2012,500830,02,811202,508
2012,510340,01,-1779544,2247
2012,510340,02,-477716,1180
2012,510760,01,-962857,745
2012,510760,02,-4277,579
2012,510840,01,-903655,210
2012,510840,02,164287,539
2012,520110,01,-496863,1634
2012,520110,02,923548,2024
2012,520140,01,-5872098,1402
2012,520140,02,65859,1659
2012,520510,01,-381341,139
2012,520510,02,-67502,158
2012,520870,01,-13405801,6512
2012,520870,02,1819,8361
2012,521880,01,-754441,667
2012,521880,02,485981,1031
2012,530010,01,-6476686,3007
2012,530010,02,2132105,6488
2013,110020,01,-17914839,-7732
2013,110020,02,-1769258,-359
2013,120040,01,-390351,46
2013,120040,02,121353,-279
2013,130260,01,-8610120,6877
2013,130260,02,-141982,6614
2013,140010,01,-1073501,-912
2013,140010,02,-650151,-1009
2013,150080,01,-802555,-3
2013,150080,02,18393,297
2013,150140,01,-6040353,-656
2013,150140,02,-3259952,-982
2013,150420,01,-127658,1087
2013,150420,02,-96473,482
2013,150553,01,-16607243,-5879
2013,150553,02,-2867359,-1088
2013,150810,01,-707066,-175
2013,150810,02,-64171,65
2013,160030,01,-622493,706
2013,160030,02,-434108,598
2013,172100,01,18608,265
2013,172100,02,-813825,-134
2013,210530,01,-4557027,-768
2013,210530,02,-138624,329
2013,211130,01,-10192542,-2442
2013,211130,02,-620660,1525
2013,221100,01,-2155607,2830
2013,221100,02,480287,2402
2013,230370,01,340631,1433
2013,230370,02,337791,647
2013,230440,01,-5809939,11485
2013,230440,02,1064693,9217
2013,230765,01,756126,1994
2013,230765,02,285913,798
2013,240800,01,-3641452,-103
2013,240800,02,203916,626
2013,240810,01,-2750924,483
2013,240810,02,-1701778,-448
2013,250400,01,-1095221,-784
2013,250400,02,-52892,41
2013,250750,01,-1238036,1867
2013,250750,02,523433,1828
2013,260290,01,-1380888,79
2013,260290,02,-106698,-8
2013,260410,01,1485409,2302
2013,260410,02,-165998,305
2013,260720,01,2372297,-48
2013,260720,02,-853665,-101
2013,260790,01,-1782313,1057
2013,260790,02,-201474,614
2013,260960,01,-1306223,-267
2013,260960,02,-1090924,-583
2013,261110,01,-1482788,-570
2013,261110,02,949643,1652
2013,261160,01,-8168851,4141
2013,261160,02,-6211936,-549
2013,270430,01,-1832905,229
2013,270430,02,151435,1226
2013,280030,01,2885103,3447
2013,280030,02,4070278,4511
2013,290570,01,-7488570,-494
2013,290570,02,302374,869
2013,291080,01,-17563,2134
2013,291080,02,-173804,935
2013,291920,01,-2675360,34
2013,291920,02,-3957707,-2980
2013,292740,01,-21534554,3375
2013,292740,02,-4934633,4651
2013,292920,01,-2131925,-84
2013,292920,02,-254862,-15
2013,293070,01,-2434119,-581
2013,293070,02,-443883,-197
2013,293330,01,425316,660
2013,293330,02,655393,534
2013,310400,01,907985,596
2013,310400,02,373684,573
2013,310620,01,-62813560,-4905
2013,310620,02,-13446873,427
2013,310670,01,-7085833,-625
2013,310670,02,400629,893
2013,311860,01,-4377592,2002
2013,311860,02,1717122,3376
2013,312230,01,-1517040,50
2013,312230,02,-552320,207
2013,312510,01,487594,669
2013,312510,02,545676,723
2013,312770,01,472994,925
2013,312770,02,102588,460
2013,313130,01,-6297744,-1556
2013,313130,02,-750854,156
2013,313170,01,-1061356,-1408
2013,313170,02,2869684,103
2013,313670,01,-3432535,149
2013,313670,02,398424,1520
2013,314330,01,2268652,2525
2013,314330,02,856385,1420
2013,314480,01,-11267944,-3014
2013,314480,02,-751200,391
2013,314610,01,-91059,9
2013,314610,02,107403,211
2013,315180,01,-1561781,215
2013,315180,02,-417961,2
2013,315250,01,867873,1039
2013,315250,02,894771,904
2013,316720,01,-1417072,242
2013,316720,02,189150,683
2013,317010,01,-390446,1988
2013,317010,02,258368,801
2013,317020,01,-3532906,2533
2013,317020,02,44558,2474
2013,317070,01,-489541,325
2013,317070,02,142939,416
2013,320060,01,-2054413,1086
2013,320060,02,-308428,-26
2013,320120,01,232778,476
2013,320120,02,28171,313
2013,320130,01,-1125436,250
2013,320130,02,131842,287
2013,320320,01,266666,1323
2013,320320,02,-1066843,1001
2013,320430,01,10450,9
2013,320430,02,-5969,-9
2013,320500,01,-4978044,1290
2013,320500,02,1687731,2542
2013,320520,01,-1336760,-165
2013,320520,02,-649879,-632
2013,320530,01,-5293076,-1195
2013,320530,02,-542138,674
2013,330010,01,-2561566,-529
2013,330010,02,-54833,33
2013,330040,01,-1517069,-302
2013,330040,02,-485518,-160
2013,330045,01,479310,783
2013,330045,02,283523,337
2013,330070,01,1468017,808
2013,330070,02,495675,292
2013,330100,01,984213,1992
2013,330100,02,618332,790
2013,330170,01,-7648764,-3091
2013,330170,02,1528912,1726
2013,330200,01,-5123530,-1702
2013,330200,02,-165904,78
2013,330240,01,-8197373,3531
2013,330240,02,-1304035,434
2013,330270,01,1483,1
2013,330270,02,168701,173
2013,330330,01,2945190,3137
2013,330330,02,-891621,194
2013,330340,01,-14082,438
2013,330340,02,257057,467
2013,330350,01,1563058,2400
2013,330350,02,909520,1336
2013,330390,01,34471,682
2013,330390,02,71279,589
2013,330415,01,-7633,-18
2013,330415,02,114744,78
2013,330420,01,2485280,1844
2013,330420,02,861478,811
2013,330452,01,-69815,845
2013,330452,02,597639,642
2013,330455,01,-65783737,10798
2013,330455,02,-13994899,19296
2013,330490,01,1530486,1216
2013,330490,02,2435243,1614
2013,330500,01,-3034375,-766
2013,330500,02,-360669,-135
2013,330510,01,1391344,1680
2013,330510,02,437730,612
2013,330580,01,-66866,357
2013,330580,02,267489,640
2013,330630,01,-5753774,-1672
2013,330630,02,277908,560
2013,350160,01,-1655438,1355
2013,350160,02,508558,1306
2013,350280,01,-1430074,1372
2013,350280,02,-20201,1055
2013,350320,01,-2059907,-834
2013,350320,02,71931,827
2013,350330,01,-949396,330
2013,350330,02,-8780,242
2013,350410,01,-774612,157
2013,350410,02,-215991,186
2013,350570,01,-8285963,3035
2013,350570,02,-4319833,-46
2013,350600,01,-1476522,-239
2013,350600,02,-594827,92
2013,350760,01,-793546,-31
2013,350760,02,359004,711
2013,350920,01,-3077957,-657
2013,350920,02,-743833,-173
2013,350950,01,-11104883,1847
2013,350950,02,-5973519,1953
2013,351060,01,209030,627
2013,351060,02,632084,1261
2013,351300,01,-5641974,-1556
2013,351300,02,-2222528,-721
2013,351350,01,-1566622,527
2013,351350,02,-339421,52
2013,351380,01,-6970115,-872
2013,351380,02,-2217652,-531
2013,351500,01,-789776,255
2013,351500,02,-58595,103
2013,351620,01,-187322,945
2013,351620,02,1055585,1677
2013,351840,01,-27983,359
2013,351840,02,528154,610
2013,351870,01,-1134818,-251
2013,351870,02,188358,299
2013,351880,01,-1537197,7659
2013,351880,02,3134991,6319
2013,351907,01,-2742529,-58
2013,351907,02,-221895,279
2013,352050,01,676203,1620
2013,352050,02,933933,1081
2013,352250,01,-1024062,-195
2013,352250,02,-245752,215
2013,352310,01,-980391,-42
2013,352310,02,199020,520
2013,352340,01,-1259497,21
2013,352340,02,-518301,-69
2013,352390,01,-2647149,-501
2013,352390,02,-510113,369
2013,352440,01,-1947471,-462
2013,352440,02,-124715,32
2013,352470,01,-4695167,-431
2013,352470,02,-2569356,-1065
2013,352590,01,-10646525,-561
2013,352590,02,-2357544,1280
2013,352690,01,-948754,1304
2013,352690,02,-133788,1041
2013,352730,01,-437497,357
2013,352730,02,-105222,86
2013,352900,01,-1838262,90
2013,352900,02,312234,1434
2013,352940,01,-3208530,-667
2013,352940,02,-146210,254
2013,353060,01,-4469085,41
2013,353060,02,500121,2241
2013,353070,01,-1645639,-611
2013,353070,02,15926,33
2013,353080,01,79080,566
2013,353080,02,625698,286
2013,353440,01,-7563640,325
2013,353440,02,270596,3255
2013,353650,01,-16144801,-4148
2013,353650,02,-1585797,-42
2013,353800,01,-1072682,465
2013,353800,02,412411,522
2013,353870,01,-1402373,1212
2013,353870,02,435491,1442
2013,353980,01,-1643604,-266
2013,353980,02,-471865,213
2013,354100,01,-556972,-315
2013,354100,02,122914,222
2013,354140,01,-657055,484
2013,354140,02,-222301,210
2013,354340,01,-1266199,3192
2013,354340,02,1663465,3841
2013,354390,01,-1518269,173
2013,354390,02,68726,548
2013,354520,01,-716437,280
2013,354520,02,75998,668
2013,354580,01,516182,1076
2013,354580,02,1171339,1154
2013,354730,01,-18880,1476
2013,354730,02,-26955,563
2013,354780,01,-82393,2176
2013,354780,02,3015602,3453
2013,354850,01,-688478,678
2013,354850,02,-1222916,426
2013,354870,01,-18517967,-290
2013,354870,02,-1110299,3143
2013,354880,01,-11784897,-1251
2013,354880,02,-987757,-305
2013,354890,01,-901295,498
2013,354890,02,625501,1377
2013,354980,01,-2397746,1081
2013,354980,02,-152717,1035
2013,354990,01,-10766591,-1588
2013,354990,02,-812705,365
2013,355030,01,-137070474,23794
2013,355030,02,-54806604,30761
2013,355070,01,297451,255
2013,355070,02,79396,-78
2013,355100,01,-957468,-302
2013,355100,02,-170485,-32
2013,355170,01,-268680,1694
2013,355170,02,-69139,279
2013,355220,01,-2000871,2983
2013,355220,02,4275851,4858
2013,355240,01,-2785091,534
2013,355240,02,169358,719
2013,355250,01,-1850606,79
2013,355250,02,181692,873
2013,355280,01,-781247,374
2013,355280,02,312680,683
2013,355410,01,-4582305,-597
2013,355410,02,-143542,277
2013,355620,01,-2328758,-343
2013,355620,02,-252642,559
2013,355670,01,-2158921,425
2013,355670,02,-467800,517
2013,410180,01,-4237801,-512
2013,410180,02,-562579,-486
2013,410480,01,-1196788,1481
2013,410480,02,286227,1966
2013,410690,01,-32318845,1963
2013,410690,02,-8319897,7014
2013,410830,01,449546,1130
2013,410830,02,412082,906
2013,410940,01,749737,1321
2013,410940,02,396307,995
2013,411370,01,-1541613,1975
2013,411370,02,360221,2417
2013,411520,01,279072,3848
2013,411520,02,614167,2789
2013,411820,01,-556136,700
2013,411820,02,128014,540
2013,411915,01,-1347239,82
2013,411915,02,26496,354
2013,411990,01,-269932,653
2013,411990,02,1007225,1052
2013,412550,01,-4234224,474
2013,412550,02,166367,916
2013,412770,01,-279824,385
2013,412770,02,517509,975
2013,420240,01,-4367503,951
2013,420240,02,-4063402,1519
2013,420290,01,-599896,708
2013,420290,02,492162,1117
2013,420420,01,-115293,1701
2013,420420,02,-241233,1050
2013,420460,01,-306256,1359
2013,420460,02,2381,991
2013,420540,01,-5281318,3421
2013,420540,02,-843169,3445
2013,420820,01,-4944827,1647
2013,420820,02,-2504114,162
2013,420890,01,-2983965,751
2013,420890,02,-1600040,858
2013,420910,01,-7622457,2678
2013,420910,02,-1249845,3217
2013,420930,01,172583,797
2013,420930,02,162656,762
2013,421660,01,399401,2191
2013,421660,02,1485039,2982
2013,430210,01,235888,1182
2013,430210,02,-65465,758
2013,430310,01,-629364,253
2013,430310,02,10613,437
2013,430460,01,-2509886,563
2013,430460,02,265709,1211
2013,430510,01,-7687119,1911
2013,430510,02,-3965093,936
2013,430920,01,1614613,2892
2013,430920,02,800183,1340
2013,430930,01,935497,1267
2013,430930,02,492565,597
2013,431340,01,-936913,772
2013,431340,02,-445723,941
2013,431410,01,21007,1267
2013,431410,02,-667518,782
2013,431440,01,-144148,389
2013,431440,02,1247313,1841
2013,431490,01,-10117963,6460
2013,431490,02,-1399691,6225
2013,431560,01,-9232425,-867
2013,431560,02,578283,1350
2013,431680,01,-1649430,190
2013,431680,02,-572212,655
2013,431690,01,113584,1239
2013,431690,02,268053,1273
2013,431870,01,-1819270,194
2013,431870,02,-712063,-32
2013,432200,01,-566822,87
2013,432200,02,17296,47
2013,500270,01,-489815,2789
2013,500270,02,-901714,1330
2013,500370,01,-41952,92
2013,500370,02,1366512,474
2013,500830,01,11144528,5753
2013,500830,02,494756,619
2013,510340,01,-1712974,2161
2013,510340,02,-1271932,455
2013,510760,01,-1236908,1084
2013,510760,02,-267211,407
2013,510840,01,-725464,283
2013,510840,02,-339623,84
2013,520110,01,38420,2139
2013,520110,02,701856,1704
2013,520140,01,-4584502,1268
2013,520140,02,-189986,1028
2013,520510,01,176779,694
2013,520510,02,98136,296
2013,520870,01,-13280115,4412
2013,520870,02,-1016024,6410
2013,521880,01,-1926588,597
2013,521880,02,106322,733
2013,530010,01,-16387559,-2037
2013,530010,02,-18384,7460
2014,110020,01,-17028514,-5408
2014,110020,02,-1741638,-571
2014,120040,01,-1264431,-533
2014,120040,02,-382417,107
2014,130260,01,-31005660,-9455
2014,130260,02,-12862333,-2841
2014,140010,01,-559816,322
2014,140010,02,272043,707
2014,150080,01,-573187,1274
2014,150080,02,-514374,395
2014,150140,01,-9809996,-2593
2014,150140,02,-2448676,210
2014,150420,01,-8314617,-3920
2014,150420,02,-671168,-216
2014,150553,01,-4484212,-275
2014,150553,02,-1919854,-580
2014,150810,01,-664907,-318
2014,150810,02,-54445,14
2014,160030,01,-2102591,-453
2014,160030,02,-836918,-75
2014,172100,01,-1438798,664
2014,172100,02,546280,1154
2014,210530,01,-4581623,-1023
2014,210530,02,-221647,198
2014,211130,01,-16106623,-4085
2014,211130,02,-2897996,494
2014,221100,01,-3847477,1308
2014,221100,02,2747569,4922
2014,230370,01,3994501,3521
2014,230370,02,801904,969
2014,230440,01,-5227350,11728
2014,230440,02,1325165,9359
2014,230765,01,-2303751,-194
2014,230765,02,-326446,40
2014,240800,01,-4308059,503
2014,240800,02,468847,1120
2014,240810,01,-5212245,1098
2014,240810,02,-1671267,657
2014,250400,01,22113,1155
2014,250400,02,732988,1300
2014,250750,01,-1427700,2591
2014,250750,02,1814032,3765
2014,260290,01,-16725372,-4408
2014,260290,02,-1604153,-479
2014,260410,01,-1172763,268
2014,260410,02,-53486,339
2014,260720,01,-59465437,-20879
2014,260720,02,-4897815,-1948
2014,260790,01,-2941191,1274
2014,260790,02,-107395,2306
2014,260960,01,-1125209,985
2014,260960,02,2565315,3456
2014,261110,01,-741203,54
2014,261110,02,75267,827
2014,261160,01,-27773497,-8896
2014,261160,02,-1334061,3819
2014,270430,01,-1370178,1816
2014,270430,02,877594,2754
2014,280030,01,-2598814,1318
2014,280030,02,1473360,2523
2014,290570,01,-10539536,-396
2014,290570,02,-144039,516
2014,291080,01,-5031898,-1387
2014,291080,02,-366741,473
2014,291920,01,-2708580,809
2014,291920,02,-2512028,-2328
2014,292740,01,-29664838,-7130
2014,292740,02,-3535729,3462
2014,292920,01,-3390359,-655
2014,292920,02,-332821,-131
2014,293070,01,-3139263,-706
2014,293070,02,-391947,-36
2014,293330,01,-1271358,-417
2014,293330,02,405020,556
2014,310400,01,-1086707,-331
2014,310400,02,107564,430
2014,310620,01,-69442855,-7858
2014,310620,02,-24381432,-2269
2014,310670,01,-15336695,-2947
2014,310670,02,-1536521,-348
2014,311860,01,-20710684,-6692
2014,311860,02,-3836687,-860
2014,312230,01,-2355501,5
2014,312230,02,-1019935,237
2014,312510,01,-358250,134
2014,312510,02,426670,710
2014,312770,01,-862037,479
2014,312770,02,-687212,150
2014,313130,01,-1573179,1124
2014,313130,02,-1299008,98
2014,313170,01,-4433527,-2248
2014,313170,02,-736133,-91
2014,313670,01,-2976487,-1230
2014,313670,02,382692,796
2014,314330,01,83435,884
2014,314330,02,629891,1034
2014,314480,01,-4618967,-1096
2014,314480,02,-285961,458
2014,314610,01,-835026,-96
