Ano,Município,Faixa Empr Início Jan,Salário,SaldoMov
2007,352590,01,2077910,3168
2007,352590,02,-239220,36
2007,352590,03,-320134,209
2007,352590,04,1280165,1649
2007,352590,05,214299,1019
2007,352590,06,-115137,990
2007,352590,07,23040,983
2007,352590,08,1191538,2371
2007,352590,09,-295673,954
2007,352690,01,1336859,2122
2007,352690,02,24628,110
2007,352690,03,-44252,106
2007,352690,04,-235046,216
2007,352690,05,-207981,120
2007,352690,06,49251,516
2007,352690,07,-430062,128
2007,352690,08,84629,117
2007,352690,09,-223256,-24
2007,352730,01,552594,755
2007,352730,02,14834,46
2007,352730,03,-20724,20
2007,352730,04,5855,8
2007,352730,05,17555,51
2007,352730,06,31615,50
2007,352730,07,275397,303
2007,352730,08,-8009,89
2007,352900,01,869768,1356
2007,352900,02,-89426,-98
2007,352900,03,-134555,-114
2007,352900,04,-78,103
2007,352900,05,-45982,97
2007,352900,06,20283,169
2007,352900,07,-94305,133
2007,352900,08,-122001,-87
2007,352900,09,-141424,166
2007,352940,01,1175133,1585
2007,352940,02,13067,82
2007,352940,03,83712,159
2007,352940,04,-68531,73
2007,352940,05,109322,346
2007,352940,06,-208423,156
2007,352940,07,-672517,-104
2007,352940,08,-667789,-328
2007,352940,09,-118138,6
2007,353060,01,1340361,2215
2007,353060,02,-42327,94
2007,353060,03,104759,364
2007,353060,04,78721,506
2007,353060,05,518261,758
2007,353060,06,-103390,147
2007,353060,07,200770,599
2007,353060,08,163207,821
2007,353060,09,445695,653
2007,353070,01,363572,792
2007,353070,02,-65044,-55
2007,353070,03,-154236,-129
2007,353070,04,-55660,182
2007,353070,05,-65277,70
2007,353070,06,-312202,25
2007,353070,07,342787,420
2007,353070,08,805,5
2007,353070,09,-402004,256
2007,353080,01,496891,865
2007,353080,02,-13750,55
2007,353080,03,-69349,-37
2007,353080,04,447,119
2007,353080,05,-26836,28
2007,353080,06,-28660,161
2007,353080,07,-283962,-94
2007,353080,08,125621,182
2007,353080,09,50726,44
2007,353440,01,1388435,2578
2007,353440,02,-1096676,-92
2007,353440,03,93753,314
2007,353440,04,301705,466
2007,353440,05,-467445,124
2007,353440,06,-1031733,28
2007,353440,07,-257897,324
2007,353440,08,582308,718
2007,353440,09,2034844,5199
2007,353650,01,914541,1165
2007,353650,02,-50399,-52
2007,353650,03,-153360,-71
2007,353650,04,-186302,-15
2007,353650,05,1875695,1456
2007,353650,06,-885795,-325
2007,353650,07,-714359,-320
2007,353650,08,26356,170
2007,353800,01,815780,1280
2007,353800,02,-77149,-38
2007,353800,03,31856,66
2007,353800,04,-108590,63
2007,353800,05,25108,41
2007,353800,06,173601,118
2007,353800,07,-98150,-100
2007,353800,08,60999,97
2007,353800,09,357232,375
2007,353870,01,1796608,2895
2007,353870,02,155782,301
2007,353870,03,-85145,335
2007,353870,04,64713,553
2007,353870,05,-585314,105
2007,353870,06,319784,1269
2007,353870,07,294436,578
2007,353870,08,-539791,795
2007,353870,09,1371534,1174
2007,353980,01,578923,790
2007,353980,02,-25134,27
2007,353980,03,-153582,-198
2007,353980,04,-406512,-357
2007,353980,05,-9008,61
2007,353980,06,20041,289
2007,353980,07,1310568,319
2007,353980,08,858486,762
2007,353980,09,327045,1010
2007,354100,01,480993,864
2007,354100,02,-14597,6
2007,354100,03,-34781,39
2007,354100,04,-29912,53
2007,354100,05,15178,193
2007,354100,06,-57311,-69
2007,354100,07,-117,165
2007,354100,08,-219688,-236
2007,354140,01,605919,1475
2007,354140,02,-240293,-167
2007,354140,03,-259998,-43
2007,354140,04,-378084,211
2007,354140,05,-21194,128
2007,354140,06,-186517,-113
2007,354140,07,13529,37
2007,354140,08,140094,190
2007,354140,09,-903736,113
2007,354340,01,3134491,5388
2007,354340,02,-344597,117
2007,354340,03,-484044,198
2007,354340,04,-869367,-315
2007,354340,05,342730,1257
2007,354340,06,929441,2182
2007,354340,07,-1245512,-525
2007,354340,08,150508,514
2007,354340,09,275127,1054
2007,354390,01,844915,1362
2007,354390,02,-136083,-124
2007,354390,03,-135742,47
2007,354390,04,119002,373
2007,354390,05,-145407,160
2007,354390,06,-330777,-257
2007,354390,07,-83505,197
2007,354390,08,219449,481
2007,354390,09,905080,2220
2007,354520,01,326929,549
2007,354520,02,-36123,-57
2007,354520,03,24616,112
2007,354520,04,-107265,-33
2007,354520,05,-61187,97
2007,354520,06,-91430,142
2007,354520,07,109674,247
2007,354520,08,-115098,2
2007,354520,09,13868,36
2007,354580,01,249901,646
2007,354580,02,-46307,-23
2007,354580,03,-170124,-32
2007,354580,04,-162358,58
2007,354580,05,-136155,72
2007,354580,06,-108961,50
2007,354580,07,54199,121
2007,354580,08,340041,329
2007,354580,09,231136,286
2007,354730,01,2484252,2650
2007,354730,02,89940,182
2007,354730,03,196205,374
2007,354730,04,240646,247
2007,354730,05,-1032989,-1147
2007,354730,06,-643508,-1007
2007,354730,07,246478,795
2007,354730,08,-77040,-64
2007,354780,01,3243891,4706
2007,354780,02,-179618,-23
2007,354780,03,-164576,259
2007,354780,04,-470692,-7
2007,354780,05,-552676,40
2007,354780,06,-157543,642
2007,354780,07,1778916,1642
2007,354780,08,903782,1195
2007,354780,09,471404,2350
2007,354850,01,2148441,3537
2007,354850,02,-482938,-104
2007,354850,03,-663613,144
2007,354850,04,-1216536,119
2007,354850,05,-92720,479
2007,354850,06,-683254,-230
2007,354850,07,-127179,605
2007,354850,08,-108307,294
2007,354850,09,-235628,43
2007,354870,01,3274355,4929
2007,354870,02,135554,185
2007,354870,03,-271312,214
2007,354870,04,873791,1476
2007,354870,05,-487399,992
2007,354870,06,39803,1743
2007,354870,07,-197536,1106
2007,354870,08,372649,1464
2007,354870,09,-1249269,2218
2007,354880,01,944651,1868
2007,354880,02,-130754,-125
2007,354880,03,7567,222
2007,354880,04,-100987,289
2007,354880,05,122594,171
2007,354880,06,-117819,209
2007,354880,07,-121207,408
2007,354880,08,808501,1172
2007,354880,09,-343998,-1926
2007,354890,01,1254256,1925
2007,354890,02,-215635,-193
2007,354890,03,-39316,99
2007,354890,04,-143262,67
2007,354890,05,-13649,100
2007,354890,06,-1608,268
2007,354890,07,185819,317
2007,354890,08,-51750,222
2007,354890,09,-537570,-189
2007,354980,01,1820611,3891
2007,354980,02,-303082,173
2007,354980,03,-376789,100
2007,354980,04,223916,856
2007,354980,05,-719425,401
2007,354980,06,-250635,462
2007,354980,07,-309977,333
2007,354980,08,-254199,-130
2007,354980,09,-185173,-101
2007,354990,01,4771669,6412
2007,354990,02,-410917,44
2007,354990,03,-358816,311
2007,354990,04,29388,885
2007,354990,05,-570471,-161
2007,354990,06,-538070,626
2007,354990,07,1777264,2582
2007,354990,08,500542,704
2007,354990,09,1367451,3529
2007,355030,01,90637074,104719
2007,355030,02,-4933983,1603
2007,355030,03,-2793511,7185
2007,355030,04,1988091,17582
2007,355030,05,1017586,14220
2007,355030,06,-866913,17205
2007,355030,07,-4346364,11368
2007,355030,08,248595,16153
2007,355030,09,18672702,44415
2007,355070,01,128438,471
2007,355070,02,-127867,-53
2007,355070,03,-73479,44
2007,355070,04,-82823,8
2007,355070,05,-41503,-44
2007,355070,06,-873,9
2007,355070,07,-10719,-9
2007,355100,01,853560,1552
2007,355100,02,-159544,-126
2007,355100,03,-92811,140
2007,355100,04,-170748,-15
2007,355100,05,-172457,100
2007,355100,06,-71820,38
2007,355100,07,-190021,4
2007,355100,08,-176447,364
2007,355100,09,-15841,96
2007,355170,01,1288918,1459
2007,355170,02,99674,163
2007,355170,03,184873,346
2007,355170,04,451170,676
2007,355170,05,186926,249
2007,355170,06,865040,1088
2007,355170,07,1250200,1042
2007,355170,08,206777,202
2007,355170,09,-206179,87
2007,355220,01,3182472,4569
2007,355220,02,-97010,109
2007,355220,03,-220045,-66
2007,355220,04,-61128,543
2007,355220,05,164252,887
2007,355220,06,9468,585
2007,355220,07,-256539,643
2007,355220,08,-37554,411
2007,355220,09,397091,933
2007,355240,01,862722,1195
2007,355240,02,122138,182
2007,355240,03,150241,215
2007,355240,04,-124423,34
2007,355240,05,-197416,-118
2007,355240,06,269152,479
2007,355240,07,324049,405
2007,355240,08,-166428,-237
2007,355240,09,1466174,1058
2007,355250,01,582098,867
2007,355250,02,20067,63
2007,355250,03,-123874,13
2007,355250,04,154966,316
2007,355250,05,5746,110
2007,355250,06,-118832,3
2007,355250,07,-443965,-119
2007,355250,08,-328292,270
2007,355250,09,-40150,-196
2007,355280,01,986039,1512
2007,355280,02,8218,85
2007,355280,03,61775,200
2007,355280,04,-16237,270
2007,355280,05,-152848,122
2007,355280,06,-70522,-103
2007,355280,07,-510309,258
2007,355280,08,720945,1347
2007,355280,09,369534,711
2007,355410,01,754068,1523
2007,355410,02,-372417,24
2007,355410,03,-280296,-28
2007,355410,04,-300115,-166
2007,355410,05,51259,225
2007,355410,06,497294,753
2007,355410,07,698598,813
2007,355410,08,243385,724
2007,355410,09,-235708,-339
2007,355620,01,753968,1005
2007,355620,02,-70280,-61
2007,355620,03,-149112,-45
2007,355620,04,-128368,100
2007,355620,05,-214568,12
2007,355620,06,458777,89
2007,355620,07,-27375,43
2007,355620,08,102724,174
2007,355620,09,15641,22
2007,355670,01,335599,526
2007,355670,02,-47810,-45
2007,355670,03,19892,76
2007,355670,04,56872,61
2007,355670,05,145709,235
2007,355670,06,-275884,433
2007,355670,07,136911,112
2007,355670,08,-88135,88
2007,355670,09,135354,133
2007,410180,01,887119,707
2007,410180,02,30056,93
2007,410180,03,-5039,58
2007,410180,04,41846,180
2007,410180,05,-117133,115
2007,410180,06,-196275,191
2007,410180,07,-364175,154
2007,410180,08,-10381,68
2007,410180,09,-96212,-54
2007,410480,01,1434276,2924
2007,410480,02,-27400,167
2007,410480,03,-262479,-37
2007,410480,04,-202717,52
2007,410480,05,-375916,-71
2007,410480,06,32083,330
2007,410480,07,-427281,-264
2007,410480,08,105760,465
2007,410480,09,267950,887
2007,410690,01,12091337,20419
2007,410690,02,-1260152,-34
2007,410690,03,-2002233,81
2007,410690,04,-477971,2296
2007,410690,05,34850,2328
2007,410690,06,-600627,3292
2007,410690,07,524481,3297
2007,410690,08,1752882,3371
2007,410690,09,-9934038,-4478
2007,410830,01,1366861,2330
2007,410830,02,-166632,-160
2007,410830,03,-297013,-289
2007,410830,04,-29599,61
2007,410830,05,-180133,-101
2007,410830,06,-300358,-19
2007,410830,07,-578243,-476
2007,410830,08,-1715,14
2007,410830,09,-717991,-8
2007,410940,01,571723,1144
2007,410940,02,-120636,-110
2007,410940,03,-104593,-18
2007,410940,04,-84214,-116
2007,410940,05,-31136,-16
2007,410940,06,44285,276
2007,410940,07,-22552,125
2007,410940,08,-289378,-427
2007,410940,09,-247253,-155
2007,411370,01,2675635,5382
2007,411370,02,-428184,-24
2007,411370,03,-254510,316
2007,411370,04,-450923,398
2007,411370,05,-569269,23
2007,411370,06,-677426,110
2007,411370,07,-435926,-13
2007,411370,08,-229273,-61
2007,411370,09,-339931,-140
2007,411520,01,2420752,4765
2007,411520,02,-483118,-320
2007,411520,03,-70338,508
2007,411520,04,-571751,-99
2007,411520,05,-8013,742
2007,411520,06,-542301,143
2007,411520,07,152999,561
2007,411520,08,-695945,-361
2007,411520,09,-67460,-32
2007,411820,01,438002,743
2007,411820,02,-107869,-137
2007,411820,03,-252409,-154
2007,411820,04,-166995,-38
2007,411820,05,-30680,167
2007,411820,06,68594,381
2007,411820,07,-5635,47
2007,411820,08,297662,116
2007,411820,09,-52675,-61
2007,411915,01,715208,1201
2007,411915,02,-20276,46
2007,411915,03,-34227,85
2007,411915,04,149853,434
2007,411915,05,-17731,217
2007,411915,06,322027,477
2007,411915,07,168506,480
2007,411915,08,-27818,5
2007,411915,09,582098,366
2007,411990,01,1052720,1850
2007,411990,02,-134089,-146
2007,411990,03,-119874,-12
2007,411990,04,133786,341
2007,411990,05,-126146,2
2007,411990,06,-2407,485
2007,411990,07,725079,1386
2007,411990,08,57754,211
2007,411990,09,-91457,-98
2007,412550,01,1223270,1956
2007,412550,02,-51175,7
2007,412550,03,363561,717
2007,412550,04,-185682,209
2007,412550,05,418825,686
2007,412550,06,481798,979
2007,412550,07,-818427,-23
2007,412550,08,-61721,116
2007,412550,09,-581942,1228
2007,412770,01,407341,857
2007,412770,02,-74596,-91
2007,412770,03,-72371,-21
2007,412770,04,-174158,-47
2007,412770,05,-169669,87
2007,412770,06,13532,8
2007,412770,07,-716138,750
2007,412770,08,-45147,245
2007,412770,09,-209295,142
2007,420240,01,2296702,3460
2007,420240,02,-442182,-89
2007,420240,03,-416733,161
2007,420240,04,-1238668,-255
2007,420240,05,-318182,377
2007,420240,06,-45933,657
2007,420240,07,-674240,-311
2007,420240,08,32141,487
2007,420240,09,-435883,538
2007,420290,01,885176,1416
2007,420290,02,-96728,1
2007,420290,03,-108362,16
2007,420290,04,-186365,73
2007,420290,05,-123395,11
2007,420290,06,120226,665
2007,420290,07,-209597,-135
2007,420290,08,-136360,229
2007,420290,09,-55992,9
2007,420420,01,779676,1686
2007,420420,02,-116298,17
2007,420420,03,-139753,11
2007,420420,04,-14990,569
2007,420420,05,-50339,495
2007,420420,06,430913,478
2007,420420,07,11113,191
2007,420420,08,-31997,75
2007,420420,09,772126,2055
2007,420460,01,749482,1308
2007,420460,02,-164582,-131
2007,420460,03,-142015,-127
2007,420460,04,-448532,-412
2007,420460,05,-54316,269
2007,420460,06,-58061,184
2007,420460,07,-173736,114
2007,420460,08,-43947,85
2007,420460,09,-137636,-53
2007,420540,01,3819261,7191
2007,420540,02,-989225,-850
2007,420540,03,-296282,60
2007,420540,04,58154,536
2007,420540,05,148904,180
2007,420540,06,-358528,123
2007,420540,07,193711,749
2007,420540,08,-488501,171
2007,420540,09,-481353,45
2007,420820,01,1236847,2036
2007,420820,02,-177779,-49
2007,420820,03,-160950,117
2007,420820,04,-362385,29
2007,420820,05,-297980,187
2007,420820,06,-227407,323
2007,420820,07,-799205,35
2007,420820,08,-46880,596
2007,420820,09,-307436,125
2007,420890,01,1736505,2719
2007,420890,02,224191,173
2007,420890,03,-47129,135
2007,420890,04,-263718,45
2007,420890,05,-126543,17
2007,420890,06,-78687,249
2007,420890,07,-631846,574
2007,420890,08,324289,595
2007,420890,09,308851,1534
2007,420910,01,2502751,4781
2007,420910,02,-368965,-103
2007,420910,03,-242247,466
2007,420910,04,-996801,423
2007,420910,05,-1051504,173
2007,420910,06,-74769,1058
2007,420910,07,-270879,832
2007,420910,08,-414353,950
2007,420910,09,333010,1737
2007,420930,01,460350,898
2007,420930,02,-136776,-193
2007,420930,03,-73680,-18
2007,420930,04,-271443,-256
2007,420930,05,-89473,7
2007,420930,06,-64962,87
2007,420930,07,-12637,133
2007,420930,08,-142803,-232
2007,421660,01,1299245,2331
2007,421660,02,-18209,157
2007,421660,03,-116720,59
2007,421660,04,-285233,26
2007,421660,05,73807,386
2007,421660,06,-120184,305
2007,421660,07,78535,131
2007,421660,08,265157,290
2007,421660,09,762693,2563
2007,430210,01,616354,1163
2007,430210,02,-108242,-32
2007,430210,03,-59431,49
2007,430210,04,12594,252
2007,430210,05,-133117,124
2007,430210,06,-195517,227
2007,430210,07,81204,510
2007,430210,08,-1041,37
2007,430310,01,561290,857
2007,430310,02,-110916,-71
2007,430310,03,-98841,56
2007,430310,04,203324,369
2007,430310,05,-66261,44
2007,430310,06,131114,445
2007,430310,07,-1058253,-476
2007,430310,08,202263,101
2007,430310,09,-25923,-78
2007,430460,01,570639,1277
2007,430460,02,-45108,52
2007,430460,03,-120197,37
2007,430460,04,150368,525
2007,430460,05,-326591,-70
2007,430460,06,-15549,779
2007,430460,07,-245204,-66
2007,430460,08,-371386,161
2007,430460,09,21130,253
2007,430510,01,2147868,3714
2007,430510,02,-36693,269
2007,430510,03,-154866,417
2007,430510,04,112315,1288
2007,430510,05,196137,1286
2007,430510,06,-376219,943
2007,430510,07,136307,764
2007,430510,08,605031,1342
2007,430510,09,218175,1647
2007,430920,01,714376,1887
2007,430920,02,-89468,-77
2007,430920,03,27708,184
2007,430920,04,238538,524
2007,430920,05,-293961,46
2007,430920,06,-8307,282
2007,430920,07,8066,169
2007,430920,08,117586,475
2007,430920,09,-62162,458
2007,430930,01,130363,243
2007,430930,02,-34172,-21
2007,430930,03,-63191,-49
2007,430930,04,-22596,85
2007,430930,05,-43120,-16
2007,430930,06,83878,374
2007,430930,07,-104156,-244
2007,430930,08,31015,209
2007,431340,01,1265889,2691
2007,431340,02,-286945,-96
2007,431340,03,-319648,-110
2007,431340,04,-608601,-299
2007,431340,05,-543052,-267
2007,431340,06,-883358,-198
2007,431340,07,-160943,59
2007,431340,08,-146360,30
2007,431340,09,-13914,386
2007,431410,01,860973,1581
2007,431410,02,-168975,-137
2007,431410,03,-102756,43
2007,431410,04,-87230,146
2007,431410,05,60359,186
2007,431410,06,272707,620
2007,431410,07,31361,129
2007,431410,08,11863,36
2007,431410,09,-365968,-91
2007,431440,01,582272,1407
2007,431440,02,-170525,-177
2007,431440,03,124542,705
2007,431440,04,43805,472
2007,431440,05,-67963,54
2007,431440,06,-22247,130
2007,431440,07,-29311,59
2007,431440,08,-339232,-33
2007,431440,09,-502628,54
2007,431490,01,7138852,11805
2007,431490,02,-1124133,-366
2007,431490,03,-1414320,194
2007,431490,04,-874543,1756
2007,431490,05,-649961,1852
2007,431490,06,-868013,2775
2007,431490,07,-283460,559
2007,431490,08,-375280,1569
2007,431490,09,-3651797,-161
2007,431560,01,904491,1155
2007,431560,02,4674,3
2007,431560,03,-42116,50
2007,431560,04,-178014,15
2007,431560,05,81354,287
2007,431560,06,-212825,52
2007,431560,07,212,119
2007,431560,08,-111494,25
2007,431560,09,-261744,-219
2007,431680,01,286823,586
2007,431680,02,-113454,-60
2007,431680,03,-242826,-40
2007,431680,04,-202604,11
2007,431680,05,-134953,96
2007,431680,06,-82239,270
2007,431680,07,-1201246,-1869
2007,431680,08,-272706,429
2007,431680,09,-132431,-49
2007,431690,01,632219,1408
2007,431690,02,-191090,-150
2007,431690,03,-36857,101
2007,431690,04,-113083,174
2007,431690,05,-233575,-74
2007,431690,06,40548,151
2007,431690,07,-270616,-157
2007,431690,08,-193794,104
2007,431690,09,-97552,-123
2007,431870,01,629351,1030
2007,431870,02,-138637,-132
2007,431870,03,-49357,121
2007,431870,04,-49287,71
2007,431870,05,324521,437
2007,431870,06,5982,214
2007,431870,07,-290684,-260
2007,431870,08,-257290,-396
2007,431870,09,-169371,557
2007,432200,01,527402,544
2007,432200,02,2312,16
2007,432200,03,59190,41
2007,432200,04,-3952,26
2007,432200,05,14441,69
2007,432200,06,-344374,-138
2007,432200,07,-25500,27
2007,432200,08,-131435,9
2007,500270,01,3389171,6615
2007,500270,02,-433646,-483
2007,500270,03,-699528,-272
2007,500270,04,-180751,-12
2007,500270,05,-297725,336
2007,500270,06,-349016,761
2007,500270,07,-258543,302
2007,500270,08,138899,588
2007,500270,09,-1132805,-1949
2007,500370,01,498616,1145
2007,500370,02,-148815,-186
2007,500370,03,-244766,-127
2007,500370,04,-205151,17
2007,500370,05,-311146,-86
2007,500370,06,-385007,-33
2007,500370,07,-45044,-25
2007,500370,08,44827,153
2007,500370,09,48529,220
2007,500830,01,2006889,3081
2007,500830,02,-133310,-42
2007,500830,03,-167469,-133
2007,500830,04,37484,300
2007,500830,05,-86212,83
2007,500830,06,220244,532
2007,500830,07,-10080,159
2007,500830,08,-26114,13
2007,510340,01,3016235,4781
2007,510340,02,-441094,-360
2007,510340,03,-583444,-379
2007,510340,04,-407510,147
2007,510340,05,-739758,9
2007,510340,06,375101,1086
2007,510340,07,519790,1243
2007,510340,08,-254571,-170
2007,510340,09,-77079,-18
2007,510760,01,685046,1244
2007,510760,02,-248241,-220
2007,510760,03,-28653,166
2007,510760,04,-227719,100
2007,510760,05,-144641,213
2007,510760,06,-165413,100
2007,510760,07,-239322,-161
2007,510760,08,-1971,-1
2007,510840,01,711823,1355
2007,510840,02,55638,52
2007,510840,03,-222414,-133
2007,510840,04,-19944,190
2007,510840,05,-94629,161
2007,510840,06,-29848,148
2007,510840,07,21863,54
2007,510840,08,105421,273
2007,510840,09,349274,829
2007,520110,01,1047825,2497
2007,520110,02,-191170,4
2007,520110,03,-373756,-148
2007,520110,04,-294059,96
2007,520110,05,-23669,211
2007,520110,06,-487850,-34
2007,520110,07,23147,182
