Ano,Município,IBGE Subsetor,Salário,SaldoMov
2010,211130,9,-36096,-12
2010,221100,1,33972,34
2010,221100,10,26249,74
2010,221100,11,-60830,-39
2010,221100,12,7138,12
2010,221100,13,378237,580
2010,221100,14,-218028,120
2010,221100,15,187748,1149
2010,221100,16,1611931,3713
2010,221100,17,245327,835
2010,221100,18,-14987,90
2010,221100,19,330306,906
2010,221100,2,35885,84
2010,221100,20,-17006,437
2010,221100,21,1328531,2465
2010,221100,22,125892,350
2010,221100,23,-194852,-228
2010,221100,24,18641,7
2010,221100,25,235544,305
2010,221100,3,101031,175
2010,221100,4,36137,65
2010,221100,5,3804,7
2010,221100,6,43990,122
2010,221100,7,3265,35
2010,221100,8,24379,52
2010,221100,9,661,13
2010,230370,1,44696,65
2010,230370,10,-161199,-351
2010,230370,11,106357,153
2010,230370,13,-4155,9
2010,230370,14,-5612,-5
2010,230370,15,318012,499
2010,230370,16,305624,517
2010,230370,17,39371,54
2010,230370,18,-1338,4
2010,230370,19,62190,81
2010,230370,2,249169,316
2010,230370,20,72939,88
2010,230370,21,107533,194
2010,230370,22,-1976,-3
2010,230370,23,-1706,24
2010,230370,25,15216,27
2010,230370,3,106507,314
2010,230370,4,14183,22
2010,230370,5,-23995,-5
2010,230370,6,7168,11
2010,230370,7,-21941,-45
2010,230370,8,4732,9
2010,230370,9,6439,10
2010,230440,1,29399,33
2010,230440,10,29948,347
2010,230440,11,1418633,3054
2010,230440,12,22814,52
2010,230440,13,-172543,562
2010,230440,14,-207220,86
2010,230440,15,4875676,8180
2010,230440,16,2561579,9487
2010,230440,17,491954,1493
2010,230440,18,-225929,237
2010,230440,19,6206296,9926
2010,230440,2,230075,263
2010,230440,20,636247,1890
2010,230440,21,3382104,7851
2010,230440,22,945468,1338
2010,230440,23,774473,1373
2010,230440,24,342223,538
2010,230440,25,-174417,108
2010,230440,3,273623,517
2010,230440,4,240228,350
2010,230440,5,-123616,-46
2010,230440,6,12355,52
2010,230440,7,142808,265
2010,230440,8,163314,345
2010,230440,9,124840,165
2010,230765,1,4515,11
2010,230765,10,404354,149
2010,230765,11,-62311,454
2010,230765,13,15661,209
2010,230765,14,602,5
2010,230765,15,255174,460
2010,230765,16,214928,454
2010,230765,17,24731,136
2010,230765,18,-5481,1
2010,230765,19,24444,35
2010,230765,2,71775,198
2010,230765,20,115621,206
2010,230765,21,304272,423
2010,230765,22,-3298,5
2010,230765,23,5026,3
2010,230765,24,-1020,-2
2010,230765,25,12760,21
2010,230765,3,144063,265
2010,230765,4,-3705,-33
2010,230765,5,-9432,10
2010,230765,6,27088,67
2010,230765,7,-5662,21
2010,230765,8,23831,53
2010,230765,9,32052,126
2010,240800,1,114355,155
2010,240800,10,4840,6
2010,240800,11,2636,4
2010,240800,12,92,0
2010,240800,13,-82040,-137
2010,240800,14,-67073,-38
2010,240800,15,602656,1189
2010,240800,16,367209,878
2010,240800,17,-18833,118
2010,240800,18,362,13
2010,240800,19,-800639,72
2010,240800,2,152254,145
2010,240800,20,450449,520
2010,240800,21,193316,477
2010,240800,22,61420,123
2010,240800,23,403930,451
2010,240800,24,121598,59
2010,240800,25,238837,462
2010,240800,3,171581,333
2010,240800,4,158197,154
2010,240800,5,2581,7
2010,240800,6,37767,60
2010,240800,7,33594,61
2010,240800,8,-12708,-12
2010,240800,9,-3293,4
2010,240810,1,17492,47
2010,240810,10,-4599,-13
2010,240810,11,891359,2149
2010,240810,12,-61316,-93
2010,240810,13,150777,263
2010,240810,14,111592,103
2010,240810,15,2855441,5495
2010,240810,16,714696,2696
2010,240810,17,72515,398
2010,240810,18,-144222,35
2010,240810,19,133444,1060
2010,240810,2,6178,24
2010,240810,20,46824,320
2010,240810,21,119930,1668
2010,240810,22,396475,727
2010,240810,23,159749,379
2010,240810,24,37062,46
2010,240810,25,-119767,-76
2010,240810,3,-33091,40
2010,240810,4,-8330,-13
2010,240810,5,2632,5
2010,240810,6,-3735,-6
2010,240810,7,32691,63
2010,240810,8,-27322,42
2010,240810,9,10076,27
2010,250400,1,-2288,-8
2010,250400,10,34955,50
2010,250400,11,-4708,13
2010,250400,12,778221,1487
2010,250400,13,-51913,17
2010,250400,14,-30021,-5
2010,250400,15,139977,261
2010,250400,16,267651,842
2010,250400,17,115550,239
2010,250400,18,-9289,19
2010,250400,19,118918,210
2010,250400,2,41504,67
2010,250400,20,-7990,30
2010,250400,21,518451,946
2010,250400,22,8993,22
2010,250400,23,165057,234
2010,250400,24,1423,2
2010,250400,25,-6316,-16
2010,250400,3,-11117,-1
2010,250400,4,31323,71
2010,250400,5,2139,19
2010,250400,6,-439,-1
2010,250400,7,20554,33
2010,250400,8,-23454,63
2010,250400,9,19614,28
2010,250750,1,-1683,-3
2010,250750,10,17192,80
2010,250750,11,58433,250
2010,250750,12,-24368,-23
2010,250750,13,141323,287
2010,250750,14,-635426,-599
2010,250750,15,2006265,3445
2010,250750,16,542917,2108
2010,250750,17,49102,313
2010,250750,18,-59093,73
2010,250750,19,492720,886
2010,250750,2,20588,131
2010,250750,20,194200,455
2010,250750,21,106049,733
2010,250750,22,155787,392
2010,250750,23,275462,436
2010,250750,24,-3409,14
2010,250750,25,21905,38
2010,250750,3,2767,1
2010,250750,4,-39845,24
2010,250750,5,1095,3
2010,250750,6,-1836,-3
2010,250750,7,20384,37
2010,250750,8,80291,181
2010,250750,9,49390,94
2010,260290,10,5986,40
2010,260290,11,-3228,-4
2010,260290,12,-650,-2
2010,260290,13,399452,509
2010,260290,14,21214,5
2010,260290,15,1351603,1350
2010,260290,16,14045,211
2010,260290,17,-26336,5
2010,260290,18,19268,14
2010,260290,19,325058,343
2010,260290,2,-51236,-17
2010,260290,20,224500,269
2010,260290,21,16768,47
2010,260290,22,-60850,-56
2010,260290,23,30044,15
2010,260290,25,8211,16
2010,260290,3,340867,323
2010,260290,4,-311225,-198
2010,260290,5,207709,138
2010,260290,6,-5185,0
2010,260290,7,24717,20
2010,260290,9,-1331,2
2010,260410,1,-2234,-1
2010,260410,10,46238,70
2010,260410,11,97458,277
2010,260410,12,2136,4
2010,260410,13,-61457,-24
2010,260410,14,46802,84
2010,260410,15,300812,515
2010,260410,16,25648,815
2010,260410,17,99888,256
2010,260410,18,76658,55
2010,260410,19,386645,729
2010,260410,2,54251,94
2010,260410,20,41816,58
2010,260410,21,373767,656
2010,260410,22,86888,169
2010,260410,23,-112332,47
2010,260410,24,1900,2
2010,260410,25,28631,55
2010,260410,3,23877,36
2010,260410,4,-2139,-1
2010,260410,5,19884,28
2010,260410,6,5064,20
2010,260410,7,29625,47
2010,260410,8,42329,91
2010,260410,9,-2323,-8
2010,260720,1,-11662,-4
2010,260720,10,219777,115
2010,260720,11,150294,125
2010,260720,13,-435727,-484
2010,260720,14,-2924,-1
2010,260720,15,17705475,13201
2010,260720,16,7731,56
2010,260720,17,24690,22
2010,260720,18,14764,11
2010,260720,19,728102,705
2010,260720,2,-1494,2
2010,260720,20,119314,157
2010,260720,21,-10225,286
2010,260720,22,649,2
2010,260720,23,9384,13
2010,260720,25,12481,12
2010,260720,3,74152,43
2010,260720,4,50702,24
2010,260720,6,1783062,1566
2010,260720,7,5583,8
2010,260720,8,-27457,-17
2010,260790,1,11498,25
2010,260790,10,56929,182
2010,260790,11,-33927,86
2010,260790,12,12865,24
2010,260790,13,419582,933
2010,260790,14,63231,101
2010,260790,15,-21243,-23
2010,260790,16,218108,1107
2010,260790,17,12081,161
2010,260790,18,-35880,1
2010,260790,19,-611893,-958
2010,260790,2,17097,46
2010,260790,20,358365,654
2010,260790,21,338018,719
2010,260790,22,-32099,134
2010,260790,23,193845,123
2010,260790,24,285181,136
2010,260790,25,-10677,-22
2010,260790,3,121728,260
2010,260790,4,-56421,48
2010,260790,5,72167,119
2010,260790,6,1421,24
2010,260790,7,-26351,94
2010,260790,8,-23566,45
2010,260790,9,12359,8
2010,260960,10,-11426,27
2010,260960,11,-3471,7
2010,260960,12,-510,-1
2010,260960,13,-19300,4
2010,260960,14,239315,391
2010,260960,15,408701,520
2010,260960,16,8400,202
2010,260960,17,-64043,48
2010,260960,18,3889,14
2010,260960,19,-508497,-387
2010,260960,2,-4436,-1
2010,260960,20,111316,147
2010,260960,21,377053,1274
2010,260960,23,-27347,48
2010,260960,25,9094,12
2010,260960,3,18376,30
2010,260960,4,-3258,-2
2010,260960,6,5252,3
2010,260960,7,8455,8
2010,260960,9,-18282,-12
2010,261110,1,10604,16
2010,261110,10,13830,34
2010,261110,11,50015,97
2010,261110,13,-55762,-20
2010,261110,14,-3846,-5
2010,261110,15,321107,677
2010,261110,16,129776,434
2010,261110,17,-55954,62
2010,261110,18,1734,10
2010,261110,19,60906,174
2010,261110,2,19867,39
2010,261110,20,-43645,-24
2010,261110,21,292351,321
2010,261110,22,45228,67
2010,261110,23,10103,40
2010,261110,24,-242579,-270
2010,261110,25,-82876,606
2010,261110,3,26286,46
2010,261110,4,10197,8
2010,261110,5,650,1
2010,261110,6,2063,4
2010,261110,7,-9792,-15
2010,261110,8,-11786,-11
2010,261110,9,24372,28
2010,261160,1,66430,39
2010,261160,10,93880,271
2010,261160,11,-5347,87
2010,261160,12,639,8
2010,261160,13,818377,1594
2010,261160,14,394837,844
2010,261160,15,3324898,5786
2010,261160,16,384666,4973
2010,261160,17,251677,1809
2010,261160,18,-207081,247
2010,261160,19,7806053,11475
2010,261160,2,-206992,108
2010,261160,20,671658,1046
2010,261160,21,2145368,4406
2010,261160,22,3737821,4779
2010,261160,23,-150510,814
2010,261160,24,-290677,-61
2010,261160,25,111302,142
2010,261160,3,251615,313
2010,261160,4,63555,216
2010,261160,5,-370867,-225
2010,261160,6,94961,75
2010,261160,7,102262,196
2010,261160,8,-100940,68
2010,261160,9,129352,208
2010,270430,1,4276,-2
2010,270430,10,35653,79
2010,270430,11,-11803,-18
2010,270430,12,9099,17
2010,270430,13,-1276614,-2097
2010,270430,14,-274619,175
2010,270430,15,270426,3204
2010,270430,16,454819,1740
2010,270430,17,31067,202
2010,270430,18,-23661,85
2010,270430,19,359516,664
2010,270430,2,3169,0
2010,270430,20,239924,550
2010,270430,21,-43482,386
2010,270430,22,783,257
2010,270430,23,-135813,153
2010,270430,24,-28685,-27
2010,270430,25,-6630,-5
2010,270430,3,-14566,21
2010,270430,4,23992,48
2010,270430,5,-2989,1
2010,270430,6,31255,21
2010,270430,7,11555,41
2010,270430,8,-23146,-18
2010,270430,9,6450,-2
2010,280030,1,-80659,-19
2010,280030,10,-98897,-62
2010,280030,11,108032,261
2010,280030,12,-2600,-2
2010,280030,13,219469,480
2010,280030,14,-51610,104
2010,280030,15,849691,1715
2010,280030,16,481397,1718
2010,280030,17,-33725,75
2010,280030,18,-44857,119
2010,280030,19,-391657,372
2010,280030,2,-13902,-7
2010,280030,20,150889,359
2010,280030,21,-891586,-329
2010,280030,22,4906639,2551
2010,280030,23,544270,532
2010,280030,24,-68860,-11
2010,280030,25,8764,31
2010,280030,3,60,-8
2010,280030,4,-35378,73
2010,280030,5,11046,25
2010,280030,6,-2806,-1
2010,280030,7,3618,19
2010,280030,8,44950,114
2010,280030,9,109720,105
2010,290570,1,415,-1
2010,290570,10,-649301,215
2010,290570,11,297,26
2010,290570,12,-510,-1
2010,290570,13,-55629,-36
2010,290570,14,401608,267
2010,290570,15,2963668,4487
2010,290570,16,115158,294
2010,290570,17,-40317,-9
2010,290570,18,36846,30
2010,290570,19,1240481,1956
2010,290570,2,-5558,33
2010,290570,20,334649,541
2010,290570,21,261072,295
2010,290570,22,-21676,44
2010,290570,23,12213,26
2010,290570,24,-913,-1
2010,290570,25,17879,-3
2010,290570,3,-209515,-37
2010,290570,4,438419,477
2010,290570,5,-20791,22
2010,290570,6,339095,276
2010,290570,7,11626,28
2010,290570,8,262417,44
2010,290570,9,-36333,171
2010,291080,1,17988,14
2010,291080,10,-111464,-59
2010,291080,11,42774,124
2010,291080,12,-92233,-128
2010,291080,13,234213,521
2010,291080,14,1027,19
2010,291080,15,1136973,1937
2010,291080,16,476400,1588
2010,291080,17,135405,578
2010,291080,18,39670,59
2010,291080,19,324759,825
2010,291080,2,93332,180
2010,291080,20,218862,368
2010,291080,21,56381,406
2010,291080,22,120889,227
2010,291080,23,79311,289
2010,291080,24,-459,0
2010,291080,3,129871,231
2010,291080,4,-56781,5
2010,291080,5,-52495,106
2010,291080,6,-22510,-6
2010,291080,7,52210,84
2010,291080,8,101969,170
2010,291080,9,251283,451
2010,291920,1,10044,8
2010,291920,10,129502,219
2010,291920,11,2850,20
2010,291920,12,12312,14
2010,291920,13,-14158,-8
2010,291920,14,-6434,12
2010,291920,15,1670893,2034
2010,291920,16,-121279,556
2010,291920,17,285413,425
2010,291920,18,-1334,11
2010,291920,19,-903777,-666
2010,291920,2,58276,82
2010,291920,20,-23264,120
2010,291920,21,532927,1271
2010,291920,22,12853,52
2010,291920,23,-24294,84
2010,291920,24,1575,3
2010,291920,25,-21997,-47
2010,291920,3,135969,133
2010,291920,4,15367,60
2010,291920,5,68727,155
2010,291920,6,1300,2
2010,291920,7,-18207,-13
2010,291920,8,-56226,-18
2010,291920,9,-28799,-30
2010,292740,1,1225018,383
2010,292740,10,120720,192
2010,292740,11,-157785,-127
2010,292740,12,1485,0
2010,292740,13,-23500,293
2010,292740,14,1043319,97
2010,292740,15,-5942988,6219
2010,292740,16,-352652,4628
2010,292740,17,25906,1068
2010,292740,18,-513083,191
2010,292740,19,2084326,7546
2010,292740,2,65810,88
2010,292740,20,809674,2267
2010,292740,21,-2036267,1810
2010,292740,22,148959,1342
2010,292740,23,-1272436,249
2010,292740,24,687889,437
2010,292740,25,-64503,-64
2010,292740,3,-26196,149
2010,292740,4,-95515,-71
2010,292740,5,29302,66
2010,292740,6,-7046,-9
2010,292740,7,-9908,117
2010,292740,8,-89983,91
2010,292740,9,-2678,4
2010,292920,10,-36007,6
2010,292920,12,-530,-1
2010,292920,13,119168,154
2010,292920,14,2493,4
2010,292920,15,1892401,1901
2010,292920,16,13924,31
2010,292920,17,26473,24
2010,292920,18,-3123,0
2010,292920,19,505549,757
2010,292920,20,30559,41
2010,292920,21,9307,16
2010,292920,22,4594,8
2010,292920,23,800,1
2010,292920,24,-3200,-1
2010,292920,25,-1580,-1
2010,292920,3,-7626,4
2010,292920,4,-7338,0
2010,293070,1,52714,64
2010,293070,10,-57574,322
2010,293070,11,97891,157
2010,293070,13,32861,237
2010,293070,14,-11962,-12
2010,293070,15,515071,567
2010,293070,16,11753,79
2010,293070,17,101754,373
2010,293070,18,5306,9
2010,293070,19,368418,472
2010,293070,2,-29571,6
2010,293070,20,336672,525
2010,293070,21,31562,44
2010,293070,22,-1361,3
2010,293070,23,26939,40
2010,293070,25,-1121,-6
2010,293070,3,-26081,36
2010,293070,4,-365296,13
2010,293070,5,44719,46
2010,293070,6,9728,57
2010,293070,7,62638,53
2010,293070,8,5010,8
2010,293070,9,-72134,-45
2010,293330,1,-14394,-16
2010,293330,10,55778,106
2010,293330,11,27681,55
2010,293330,12,-140390,-107
2010,293330,13,72755,167
2010,293330,14,-3818,-6
2010,293330,15,906762,1352
2010,293330,16,93528,796
2010,293330,17,-71813,-13
2010,293330,18,-96499,-135
2010,293330,19,457460,829
2010,293330,2,51178,89
2010,293330,20,176755,293
2010,293330,21,142299,310
2010,293330,22,124432,187
2010,293330,23,28240,138
2010,293330,24,-52723,-55
2010,293330,25,-59811,3
2010,293330,3,46228,69
2010,293330,4,16042,25
2010,293330,5,-7925,-13
2010,293330,6,4197,5
2010,293330,7,7677,14
2010,293330,8,-7558,-10
2010,293330,9,19764,24
2010,310400,1,68054,49
2010,310400,10,-40537,-23
2010,310400,11,-3052,-4
2010,310400,12,12738,34
2010,310400,13,57387,120
2010,310400,14,23014,27
2010,310400,15,15978,118
2010,310400,16,33365,364
2010,310400,17,-11567,-7
2010,310400,18,43147,50
2010,310400,19,171097,236
2010,310400,2,46519,72
2010,310400,20,84999,121
2010,310400,21,-222394,-48
2010,310400,22,25800,57
2010,310400,23,15842,23
2010,310400,24,103675,135
2010,310400,25,149089,173
2010,310400,3,225279,194
2010,310400,4,112089,91
2010,310400,5,2113,2
2010,310400,7,-4246,-3
2010,310400,8,8698,4
2010,310400,9,-5787,-5
2010,310620,1,2303863,520
2010,310620,10,-44153,237
2010,310620,11,48548,344
2010,310620,12,43673,99
2010,310620,13,600611,1331
2010,310620,14,-4642869,-1286
2010,310620,15,-8398483,5457
2010,310620,16,2188982,9689
2010,310620,17,1508071,2740
2010,310620,18,-225747,878
2010,310620,19,17866855,25417
2010,310620,2,91590,248
2010,310620,20,-251992,2233
2010,310620,21,6836578,15044
2010,310620,22,-300823,1607
2010,310620,23,-1895635,738
2010,310620,24,469561,1028
2010,310620,25,45548,124
2010,310620,3,2112436,1800
2010,310620,4,432408,668
2010,310620,5,184725,243
2010,310620,6,425350,608
2010,310620,7,34536,150
2010,310620,8,-276173,260
2010,310620,9,-109060,187
2010,310670,1,13726,11
2010,310670,10,-22599,328
2010,310670,11,-118996,-39
2010,310670,12,553,1
2010,310670,13,-45843,67
2010,310670,14,477789,870
2010,310670,15,272112,1028
2010,310670,16,296739,840
2010,310670,17,77807,214
2010,310670,18,93405,62
2010,310670,19,-39980,514
2010,310670,2,1671,47
2010,310670,20,-85161,448
2010,310670,21,412780,640
2010,310670,22,140585,105
2010,310670,23,-52643,89
2010,310670,24,342744,145
2010,310670,25,-34782,-45
2010,310670,3,752587,1534
2010,310670,4,956983,802
2010,310670,5,-105079,173
2010,310670,6,352653,1432
2010,310670,7,8773,50
2010,310670,8,-2411,72
2010,310670,9,74833,71
2010,311860,1,19386,25
2010,311860,10,322698,245
2010,311860,11,-226036,-306
2010,311860,12,3305,6
2010,311860,13,44626,566
2010,311860,14,7628,8
2010,311860,15,-1496230,-347
2010,311860,16,707064,2414
2010,311860,17,991886,2331
2010,311860,18,138924,129
2010,311860,19,279840,1088
2010,311860,2,183377,507
2010,311860,20,1005721,1927
2010,311860,21,189188,744
2010,311860,22,-75714,161
2010,311860,23,-17769,119
2010,311860,24,17672,13
2010,311860,25,2440,5
2010,311860,4,-77534,257
2010,311860,5,274241,392
2010,311860,6,710155,910
2010,311860,7,29321,99
2010,311860,8,-200552,-141
2010,311860,9,37285,153
2010,312230,1,15122,16
2010,312230,10,18767,92
2010,312230,11,38011,199
2010,312230,12,19810,49
2010,312230,13,6636,48
2010,312230,14,7193,14
2010,312230,15,738444,798
2010,312230,16,-125078,187
2010,312230,17,129861,307
2010,312230,18,-13698,35
2010,312230,19,509500,790
2010,312230,2,-2112,8
2010,312230,20,44641,91
2010,312230,21,76510,159
2010,312230,22,72700,297
2010,312230,23,-273661,-64
2010,312230,24,-4832,-4
2010,312230,25,-5280,29
2010,312230,3,-147348,42
2010,312230,4,17643,27
2010,312230,5,-16442,-7
2010,312230,6,-2711,4
2010,312230,7,20776,26
2010,312230,8,10030,49
2010,312230,9,14936,24
2010,312510,10,35495,32
2010,312510,11,-13797,-17
2010,312510,15,32024,43
2010,312510,16,61185,75
2010,312510,17,48358,77
2010,312510,18,5145,5
2010,312510,19,-93640,-116
2010,312510,2,-4233,-4
2010,312510,20,40571,63
2010,312510,21,10876,14
2010,312510,22,927,2
2010,312510,23,33637,26
2010,312510,25,-4651,-7
2010,312510,3,236139,238
2010,312510,4,19486,33
2010,312510,5,129669,146
2010,312510,6,81818,125
2010,312510,7,-9868,-9
2010,312510,8,28821,55
2010,312510,9,68455,180
2010,312770,1,3668,4
2010,312770,10,-7253,13
2010,312770,11,3040,9
2010,312770,12,5511,8
2010,312770,13,70445,277
2010,312770,14,-95693,-84
2010,312770,15,345237,499
2010,312770,16,27123,690
2010,312770,17,-11735,52
2010,312770,18,23792,31
2010,312770,19,-13800,78
2010,312770,2,-4525,-2
2010,312770,21,-136205,-48
2010,312770,22,-34891,29
2010,312770,23,-91327,-12
2010,312770,24,216,0
2010,312770,25,-59383,-69
2010,312770,3,1755,8
2010,312770,4,-5140,-5
2010,312770,5,-7368,7
2010,312770,6,9434,14
2010,312770,7,-10177,-5
2010,312770,8,-8624,-4
2010,312770,9,8049,17
2010,313130,1,692,0
2010,313130,10,8031,-1
2010,313130,11,77373,161
2010,313130,12,1960,2
2010,313130,13,51175,80
2010,313130,14,19379,23
2010,313130,15,3033400,3273
2010,313130,16,51628,645
2010,313130,17,-11422,108
2010,313130,18,16147,51
2010,313130,19,67907,165
2010,313130,20,166485,293
2010,313130,22,197442,288
2010,313130,23,-179903,-11
2010,313130,24,7177,0
2010,313130,25,11054,23
2010,313130,3,3148678,2836
2010,313130,4,71737,116
2010,313130,5,1489,1
2010,313130,6,-1024,-2
2010,313130,7,-2323,3
2010,313130,8,-11615,-14
2010,313130,9,-19298,17
2010,313170,1,915356,882
2010,313170,10,-24978,-1
2010,313170,11,72958,153
2010,313170,13,38148,84
2010,313170,14,12227,23
2010,313170,15,1587111,1966
2010,313170,16,151904,274
2010,313170,17,50576,32
2010,313170,19,107443,174
2010,313170,2,927,3
2010,313170,20,-26708,3
2010,313170,21,-206223,-78
2010,313170,22,122673,183
2010,313170,23,-42462,57
2010,313170,24,3798,3
2010,313170,25,-23301,8
2010,313170,3,28593,53
2010,313170,4,-98706,-80
2010,313170,7,-4568,-11
2010,313170,8,-12134,-14
2010,313170,9,-9286,-14
2010,313670,1,6031,7
2010,313670,10,280055,121
2010,313670,11,154480,342
2010,313670,12,-43329,-69
2010,313670,13,-116351,59
2010,313670,14,-21225,19
2010,313670,15,638721,897
2010,313670,16,224874,1432
2010,313670,17,-184869,-8
2010,313670,18,-52131,31
2010,313670,19,300765,609
2010,313670,2,27075,40
2010,313670,20,801018,937
2010,313670,21,99208,522
2010,313670,22,17463,454
2010,313670,23,167682,119
2010,313670,24,-45577,-12
2010,313670,25,-30573,-47
2010,313670,3,55345,102
2010,313670,4,91983,149
2010,313670,5,-15458,-5
2010,313670,6,-117339,-11
2010,313670,7,-32837,3
2010,313670,8,20080,187
2010,313670,9,-73646,19
2010,314330,1,-699,4
2010,314330,10,-144166,-70
2010,314330,11,-86955,7
2010,314330,12,510,1
2010,314330,13,-48517,23
2010,314330,14,-10821,-26
2010,314330,15,244189,458
2010,314330,16,568516,1368
2010,314330,17,-72267,80
2010,314330,18,-68277,-22
