Ano,Município,Raça Cor,Salário,SaldoMov
2009,355070,01,-11387,-5
2009,355070,02,-40108,298
2009,355070,04,-2614,36
2009,355070,06,1921,0
2009,355070,08,-199313,-16
2009,355070,09,68674,79
2009,355070,{ñ,5224,8
2009,355100,01,8438,28
2009,355100,02,-419558,281
2009,355100,04,66257,152
2009,355100,06,-31278,-5
2009,355100,08,-352402,145
2009,355100,09,11793,120
2009,355100,{ñ,-1054,1
2009,355170,01,930,1
2009,355170,02,-5007849,-2079
2009,355170,04,-204465,-37
2009,355170,06,-67431,-26
2009,355170,08,-805499,-339
2009,355170,09,14905,27
2009,355170,{ñ,10560,11
2009,355220,01,-67718,-71
2009,355220,02,-11161719,-195
2009,355220,04,-495578,-155
2009,355220,06,-172007,-15
2009,355220,08,-1261576,44
2009,355220,09,-154502,173
2009,355220,{ñ,-17904,2
2009,355240,01,-4913,-5
2009,355240,02,-3396596,113
2009,355240,04,-36855,52
2009,355240,06,84231,13
2009,355240,08,5731,290
2009,355240,09,290224,368
2009,355240,{ñ,-10956,-30
2009,355250,01,721,12
2009,355250,02,-2009222,-461
2009,355250,04,-112659,-47
2009,355250,06,-87141,9
2009,355250,08,-149940,-3
2009,355250,09,-43319,85
2009,355250,{ñ,7177,6
2009,355280,01,-11407,-10
2009,355280,02,-978993,289
2009,355280,04,-89774,9
2009,355280,06,7421,16
2009,355280,08,-119819,163
2009,355280,09,148557,208
2009,355280,{ñ,26677,21
2009,355410,01,-38891,-35
2009,355410,02,-362748,1709
2009,355410,04,-169171,-98
2009,355410,06,-9760,6
2009,355410,08,-278133,-116
2009,355410,09,433528,576
2009,355410,{ñ,1034,2
2009,355620,01,12678,4
2009,355620,02,-575622,1283
2009,355620,04,61243,127
2009,355620,06,-3286,-6
2009,355620,08,200917,511
2009,355620,09,51370,119
2009,355620,{ñ,45676,47
2009,355670,01,-3022,1
2009,355670,02,-2169747,118
2009,355670,04,-10954,84
2009,355670,06,26150,19
2009,355670,08,-203262,177
2009,355670,09,-20059,365
2009,355670,{ñ,56545,73
2009,410180,01,-4124,-10
2009,410180,02,3354146,3304
2009,410180,04,-63050,-42
2009,410180,06,25075,17
2009,410180,08,3880202,2386
2009,410180,09,-270270,-43
2009,410180,{ñ,977,2
2009,410480,01,-17324,-21
2009,410480,02,-622955,2562
2009,410480,04,-90232,-1
2009,410480,06,-14549,-28
2009,410480,08,144095,440
2009,410480,09,83626,254
2009,410480,{ñ,5535,5
2009,410690,01,-29305,-42
2009,410690,02,-19746469,11792
2009,410690,04,-418641,308
2009,410690,06,-468328,84
2009,410690,08,-90843,2521
2009,410690,09,1228549,3920
2009,410690,{ñ,258704,314
2009,410830,01,21237,20
2009,410830,02,-381596,852
2009,410830,04,-8477,35
2009,410830,06,4020,13
2009,410830,08,232907,671
2009,410830,09,83686,177
2009,410830,{ñ,1091,2
2009,410940,01,3126,4
2009,410940,02,-355791,375
2009,410940,04,11810,53
2009,410940,06,-3093,-2
2009,410940,08,7403,61
2009,410940,09,13144,43
2009,410940,{ñ,-535,-1
2009,411370,01,-43079,-51
2009,411370,02,-4049450,3491
2009,411370,04,-284529,-8
2009,411370,06,12929,71
2009,411370,08,273106,1196
2009,411370,09,14119,474
2009,411370,{ñ,16011,18
2009,411520,01,-41488,-9
2009,411520,02,-1619561,3747
2009,411520,04,-41472,114
2009,411520,06,-22867,95
2009,411520,08,-498406,36
2009,411520,09,-23442,246
2009,411520,{ñ,-24525,-27
2009,411820,01,-5166,-7
2009,411820,02,-48570,501
2009,411820,04,-21962,-15
2009,411820,06,-7513,-1
2009,411820,08,70166,168
2009,411820,09,50303,200
2009,411820,{ñ,7534,11
2009,411915,01,-5377,-3
2009,411915,02,-4906384,-3161
2009,411915,04,-98058,-71
2009,411915,06,-40249,-19
2009,411915,08,-637302,-768
2009,411915,09,261067,452
2009,411915,{ñ,23146,34
2009,411990,01,-14712,-14
2009,411990,02,-1170211,756
2009,411990,04,26868,0
2009,411990,06,30706,19
2009,411990,08,109617,69
2009,411990,09,315610,467
2009,411990,{ñ,22921,25
2009,412550,01,1845,6
2009,412550,02,-4799146,848
2009,412550,04,-304190,-21
2009,412550,06,-145775,11
2009,412550,08,-1253657,227
2009,412550,09,-195558,1318
2009,412550,{ñ,21202,20
2009,412770,01,-9586,-13
2009,412770,02,-1274873,-923
2009,412770,04,841,69
2009,412770,06,-1465,4
2009,412770,08,-310416,-188
2009,412770,09,-41487,86
2009,412770,{ñ,4354,0
2009,420240,01,9181,21
2009,420240,02,-6918692,1592
2009,420240,04,10216,102
2009,420240,06,8415,40
2009,420240,08,-5586,153
2009,420240,09,799210,1367
2009,420240,{ñ,153,-1
2009,420290,01,4517,-4
2009,420290,02,-1445505,137
2009,420290,04,2336,19
2009,420290,06,-71071,-74
2009,420290,08,-46504,24
2009,420290,09,563872,1085
2009,420420,01,-10321,-21
2009,420420,02,-1358897,613
2009,420420,04,-65216,-79
2009,420420,06,-26854,-10
2009,420420,08,-314384,-289
2009,420420,09,233856,532
2009,420460,01,3357,6
2009,420460,02,-1031934,1688
2009,420460,04,-37205,82
2009,420460,06,-1011,3
2009,420460,08,-30410,44
2009,420460,09,-105424,-14
2009,420540,01,73485,86
2009,420540,02,-556548,5514
2009,420540,04,-1268055,-596
2009,420540,06,-51351,-70
2009,420540,08,579606,1071
2009,420540,09,818910,1553
2009,420540,{ñ,23991,50
2009,420820,01,-87307,-13
2009,420820,02,-6111943,-1267
2009,420820,04,-367248,-146
2009,420820,06,-185771,-207
2009,420820,08,-23848,116
2009,420820,09,451102,896
2009,420820,{ñ,747,0
2009,420890,01,-2150,2
2009,420890,02,-4299139,-499
2009,420890,04,-50827,-26
2009,420890,06,-48871,-41
2009,420890,08,-362125,-311
2009,420890,09,145051,351
2009,420910,01,15443,36
2009,420910,02,-8475760,2800
2009,420910,04,-120298,104
2009,420910,06,-196493,-167
2009,420910,08,151159,458
2009,420910,09,783569,1674
2009,420910,{ñ,498,1
2009,420930,01,4397,7
2009,420930,02,-1099248,-48
2009,420930,04,-46433,-46
2009,420930,06,5316,11
2009,420930,08,12003,61
2009,420930,09,100191,244
2009,420930,{ñ,886,3
2009,421660,01,-19586,-5
2009,421660,02,-925632,3118
2009,421660,04,-75187,18
2009,421660,06,-85782,-114
2009,421660,08,115477,203
2009,421660,09,758573,1098
2009,421660,{ñ,2205,2
2009,430210,01,-6298,-7
2009,430210,02,-9946,1373
2009,430210,04,14670,29
2009,430210,06,8345,4
2009,430210,08,-29896,-18
2009,430210,09,-67772,-24
2009,430310,01,-3511,-5
2009,430310,02,-1366943,787
2009,430310,04,-93380,35
2009,430310,06,-9304,-6
2009,430310,08,-9129,29
2009,430310,09,332971,489
2009,430310,{ñ,903,2
2009,430460,01,22007,33
2009,430460,02,-3652580,561
2009,430460,04,9125,269
2009,430460,06,91618,150
2009,430460,08,-1625,132
2009,430460,09,-63684,133
2009,430460,{ñ,3400,4
2009,430510,01,-6384,-5
2009,430510,02,-8593425,-326
2009,430510,04,-345646,-169
2009,430510,06,-1615,-11
2009,430510,08,-71420,332
2009,430510,09,61320,589
2009,430510,{ñ,4500,5
2009,430920,01,-3946,9
2009,430920,02,-3510356,-1015
2009,430920,04,-145945,-40
2009,430920,06,-13538,1
2009,430920,08,-79992,-21
2009,430920,09,-4735,125
2009,430930,01,7765,6
2009,430930,02,-99735,404
2009,430930,04,-1765,35
2009,430930,06,4916,4
2009,430930,08,-32803,5
2009,430930,09,6824,9
2009,431340,01,-8856,-4
2009,431340,02,-1639045,1344
2009,431340,04,6627,62
2009,431340,06,3470,12
2009,431340,08,935,66
2009,431340,09,112164,384
2009,431340,{ñ,614,1
2009,431410,01,3995,8
2009,431410,02,-387389,1979
2009,431410,04,358,32
2009,431410,06,-6665,-3
2009,431410,08,6367,81
2009,431410,09,40426,251
2009,431410,{ñ,1593,1
2009,431440,01,-84742,-16
2009,431440,02,-1514669,1581
2009,431440,04,-8003,165
2009,431440,06,-68448,-24
2009,431440,08,-57148,17
2009,431440,09,-164266,-25
2009,431440,{ñ,-122974,-53
2009,431490,01,-95372,-65
2009,431490,02,-12354257,14415
2009,431490,04,-126024,1837
2009,431490,06,12221,110
2009,431490,08,-734533,304
2009,431490,09,696727,2364
2009,431490,{ñ,59425,89
2009,431560,01,23,0
2009,431560,02,-792411,451
2009,431560,04,-3258,99
2009,431560,06,2661,6
2009,431560,08,-10922,70
2009,431560,09,-10100,14
2009,431560,{ñ,-480,-1
2009,431680,01,-30786,-33
2009,431680,02,-551294,1859
2009,431680,04,-47225,105
2009,431680,06,-1084,5
2009,431680,08,26360,90
2009,431680,09,-12693,51
2009,431680,{ñ,-510,-1
2009,431690,01,6093,8
2009,431690,02,-1198960,842
2009,431690,04,-6705,6
2009,431690,06,-117,0
2009,431690,08,-63773,-56
2009,431690,09,-72333,6
2009,431690,{ñ,-38573,-34
2009,431870,01,14832,19
2009,431870,02,-1271426,974
2009,431870,04,-25285,50
2009,431870,06,3302,3
2009,431870,08,6068,77
2009,431870,09,299565,282
2009,432200,01,-1239,-1
2009,432200,02,-595,667
2009,432200,04,-20224,-12
2009,432200,06,1773,2
2009,432200,08,137834,97
2009,432200,09,-28577,-31
2009,432200,{ñ,-1274,-2
2009,500270,01,51306,100
2009,500270,02,-3139058,858
2009,500270,04,-99268,31
2009,500270,06,922,1
2009,500270,08,164495,3460
2009,500270,09,203582,562
2009,500270,{ñ,-3655,-6
2009,500370,01,331074,601
2009,500370,02,756081,919
2009,500370,04,85080,126
2009,500370,06,4978,19
2009,500370,08,1280542,1364
2009,500370,09,-44897,-122
2009,500370,{ñ,-1338,-2
2009,500830,01,5908,11
2009,500830,02,-766821,-99
2009,500830,04,20384,116
2009,500830,06,8779,12
2009,500830,08,-759715,-231
2009,500830,09,-10866,24
2009,500830,{ñ,94126,64
2009,510340,01,-306432,-163
2009,510340,02,-2410256,-789
2009,510340,04,-362292,-142
2009,510340,06,-116053,-55
2009,510340,08,-2272735,872
2009,510340,09,548229,937
2009,510340,{ñ,8386,14
2009,510760,01,-6174,-13
2009,510760,02,-565158,340
2009,510760,04,-95098,6
2009,510760,06,-22430,8
2009,510760,08,-1344769,-182
2009,510760,09,22633,128
2009,510840,01,6424,9
2009,510840,02,-1273981,-801
2009,510840,04,-159109,-93
2009,510840,06,-44544,-10
2009,510840,08,-478393,407
2009,510840,09,41132,94
2009,510840,{ñ,3366,3
2009,520110,01,29527,33
2009,520110,02,-1843667,295
2009,520110,04,-44599,126
2009,520110,06,-5173,1
2009,520110,08,-1374899,1158
2009,520110,09,567777,962
2009,520110,{ñ,76209,67
2009,520140,01,12560,53
2009,520140,02,-164093,2008
2009,520140,04,120030,258
2009,520140,06,3479,76
2009,520140,08,-305900,2809
2009,520140,09,127087,496
2009,520140,{ñ,-3948,8
2009,520510,01,-27391,0
2009,520510,02,-297637,304
2009,520510,04,-85537,-49
2009,520510,06,-4657,70
2009,520510,08,-886151,-620
2009,520510,09,-19746,-32
2009,520510,{ñ,1452,1
2009,520870,01,19344,115
2009,520870,02,-6075376,1560
2009,520870,04,-234477,512
2009,520870,06,-249371,-45
2009,520870,08,1123114,10661
2009,520870,09,-213705,722
2009,520870,{ñ,21306,13
2009,521880,01,182117,358
2009,521880,02,-1493407,-908
2009,521880,04,-167135,-108
2009,521880,06,34717,128
2009,521880,08,-897964,-220
2009,521880,09,-47007,3
2009,521880,{ñ,-5713,-3
2009,530010,01,-660312,61
2009,530010,02,-18439493,3789
2009,530010,04,-309792,610
2009,530010,06,-539634,-5
2009,530010,08,511603,11991
2009,530010,09,118470,759
2009,530010,{ñ,299695,217
2010,110020,01,27985,92
2010,110020,02,366925,584
2010,110020,04,153963,240
2010,110020,06,-45011,-10
2010,110020,08,15462487,16665
2010,110020,09,613651,772
2010,110020,99,-11779,-18
2010,120040,01,-1124,-6
2010,120040,02,-128143,-73
2010,120040,04,-48351,-42
2010,120040,06,-491,27
2010,120040,08,633232,1719
2010,120040,09,-157773,-75
2010,130260,01,-87861,-84
2010,130260,02,-1664556,1175
2010,130260,04,-69448,93
2010,130260,06,534269,688
2010,130260,08,2221401,15676
2010,130260,09,1302581,1953
2010,130260,99,16209,-1
2010,140010,01,-9404,-14
2010,140010,02,345931,564
2010,140010,04,5654,2
2010,140010,06,-3840,-9
2010,140010,08,882249,1417
2010,140010,09,188119,376
2010,140010,99,-425,0
2010,150080,01,-28093,-27
2010,150080,02,306082,715
2010,150080,04,-44911,62
2010,150080,06,-31420,-31
2010,150080,08,-266627,1497
2010,150080,09,417945,561
2010,150080,99,1020,1
2010,150140,01,32466,54
2010,150140,02,-1187775,697
2010,150140,04,-121534,204
2010,150140,06,-141440,-117
2010,150140,08,2577755,10702
2010,150140,09,545522,1034
2010,150140,99,-17555,-22
2010,150420,01,-4370,-2
2010,150420,02,-88795,186
2010,150420,04,126210,145
2010,150420,06,-18523,-4
2010,150420,08,-1500692,845
2010,150420,09,39978,77
2010,150553,01,-28269,-9
2010,150553,02,6419,485
2010,150553,04,20884,140
2010,150553,06,12187,23
2010,150553,08,-155387,2431
2010,150553,09,355773,480
2010,150810,01,-625,-1
2010,150810,02,-270346,-153
2010,150810,04,-76958,-80
2010,150810,06,927,2
2010,150810,08,-1194805,-1050
2010,150810,09,-5110,3
2010,160030,01,-5373,0
2010,160030,02,-564322,-244
2010,160030,04,13930,36
2010,160030,06,-7561,-17
2010,160030,08,6764,1443
2010,160030,09,56624,122
2010,172100,01,4722,5
2010,172100,02,-346558,92
2010,172100,04,4107,118
2010,172100,06,-20786,-1
2010,172100,08,958710,2778
2010,172100,09,54915,276
2010,210530,01,1702,1
2010,210530,02,77014,404
2010,210530,04,-80599,-29
2010,210530,06,-66062,-68
2010,210530,08,212495,1035
2010,210530,09,52714,83
2010,211130,01,-12084,-10
2010,211130,02,1477666,1967
2010,211130,04,951918,1499
2010,211130,06,48209,70
2010,211130,08,10757102,16486
2010,211130,09,212234,570
2010,221100,01,-149623,-144
2010,221100,02,234537,1421
2010,221100,04,7833,319
2010,221100,06,-10907,54
2010,221100,08,3747548,9016
2010,221100,09,443577,697
2010,230370,01,899,1
2010,230370,02,96943,245
2010,230370,04,31374,34
2010,230370,06,-14696,-12
2010,230370,08,1033987,1623
2010,230370,09,89707,97
2010,230440,01,44419,127
2010,230440,02,2805367,8625
2010,230440,04,514755,1291
2010,230440,06,-376646,-203
2010,230440,08,17687833,36172
2010,230440,09,1332226,2460
2010,230440,99,-7622,-6
2010,230765,01,11283,35
2010,230765,02,-263938,-147
2010,230765,04,-79442,-83
2010,230765,06,107880,73
2010,230765,08,1739010,3402
2010,230765,09,73705,-3
2010,230765,99,1490,0
2010,240800,01,-10687,0
2010,240800,02,376875,1084
2010,240800,04,-77558,-70
2010,240800,06,92397,163
2010,240800,08,881017,2560
2010,240800,09,871044,1367
2010,240810,01,-68468,-53
2010,240810,02,296085,3073
2010,240810,04,131117,429
2010,240810,06,4126,62
2010,240810,08,4192519,9907
2010,240810,09,803593,1972
2010,240810,99,-2421,-4
2010,250400,01,4262,14
2010,250400,02,118715,475
2010,250400,04,72383,162
2010,250400,06,50641,117
2010,250400,08,1720667,3575
2010,250400,09,150927,280
2010,250400,99,-800,-1
2010,250750,01,-7341,-17
2010,250750,02,171972,2041
2010,250750,04,-201421,47
2010,250750,06,185267,348
2010,250750,08,2948193,6206
2010,250750,09,375967,734
2010,250750,99,-2427,-6
2010,260290,01,11194,22
2010,260290,02,1550510,1646
2010,260290,04,92131,122
2010,260290,06,-23629,-1
2010,260290,08,575586,1120
2010,260290,09,466552,359
2010,260410,01,2965,33
2010,260410,02,545304,1482
2010,260410,04,3831,86
2010,260410,06,46540,61
2010,260410,08,710598,1721
2010,260410,09,300594,691
2010,260720,01,-161546,-112
2010,260720,02,2915362,1603
2010,260720,04,1401273,1264
2010,260720,06,541705,723
2010,260720,08,15369617,12102
2010,260720,09,350260,262
2010,260790,01,8915,14
2010,260790,02,170257,1126
2010,260790,04,-20006,78
2010,260790,06,22366,38
2010,260790,08,694022,2341
2010,260790,09,467467,431
2010,260790,99,-603,-1
2010,260960,01,7373,25
2010,260960,02,-704703,-302
2010,260960,04,102436,211
2010,260960,06,-16786,-14
2010,260960,08,1236848,2739
2010,260960,09,-124250,-92
2010,261110,01,27050,18
2010,261110,02,53453,186
2010,261110,04,28529,85
2010,261110,06,10485,18
2010,261110,08,319614,1787
2010,261110,09,73718,225
2010,261160,01,-47677,43
2010,261160,02,2445010,7231
2010,261160,04,237736,1316
2010,261160,06,133284,313
2010,261160,08,15546475,28820
2010,261160,09,797921,1490
2010,261160,99,4188,5
2010,270430,01,-45995,-63
2010,270430,02,-960441,409
2010,270430,04,-222881,-159
2010,270430,06,174375,374
2010,270430,08,521829,3958
2010,270430,09,173089,956
2010,280030,01,-1944,17
2010,280030,02,1602529,1546
2010,280030,04,644136,808
2010,280030,06,196405,297
2010,280030,08,2832087,4705
2010,280030,09,421056,801
2010,280030,99,27739,40
2010,290570,01,92423,181
2010,290570,02,-994077,442
2010,290570,04,738050,1025
2010,290570,06,12210,12
2010,290570,08,3142270,5670
2010,290570,09,2167180,1667
2010,290570,99,237244,147
2010,291080,01,9088,23
2010,291080,02,46367,753
2010,291080,04,728957,1422
2010,291080,06,-27686,30
2010,291080,08,2141588,5426
2010,291080,09,304372,370
2010,291080,99,-14070,-2
2010,291920,01,-33278,-59
2010,291920,02,-223627,337
2010,291920,04,106885,316
2010,291920,06,2015,2
2010,291920,08,1244962,3182
2010,291920,09,620517,699
2010,291920,99,765,2
2010,292740,01,-73024,-43
2010,292740,02,-4388177,-461
2010,292740,04,2321890,6299
2010,292740,06,165500,138
2010,292740,08,-6448928,15585
2010,292740,09,4070567,5447
2010,292740,99,40,1
2010,292920,01,12053,20
2010,292920,02,-31452,69
2010,292920,04,716461,686
2010,292920,06,-10950,-4
2010,292920,08,1855054,1994
2010,292920,09,4698,179
2010,293070,01,7573,8
2010,293070,02,185907,609
2010,293070,04,47570,225
2010,293070,06,18125,43
2010,293070,08,369739,1456
2010,293070,09,509022,707
2010,293330,01,-63558,-127
2010,293330,02,88226,481
2010,293330,04,154065,296
2010,293330,06,13539,12
2010,293330,08,1589854,3467
2010,293330,09,-6281,-22
2010,310400,01,-3134,-3
2010,310400,02,491905,1077
2010,310400,04,129127,181
2010,310400,06,-8849,-13
2010,310400,08,130979,254
2010,310400,09,171817,285
2010,310400,99,-545,-1
2010,310620,01,-320333,-53
2010,310620,02,-2863391,19212
2010,310620,04,23086,3643
2010,310620,06,326230,601
2010,310620,08,15110112,38678
2010,310620,09,6775166,8290
2010,310620,99,-2470,-7
2010,310670,01,-28650,1
2010,310670,02,723234,3541
2010,310670,04,133336,527
2010,310670,06,186880,283
2010,310670,08,1815459,4087
2010,310670,09,937987,1020
2010,311860,01,-30514,-29
2010,311860,02,-216362,3674
2010,311860,04,248244,921
2010,311860,06,-5801,53
2010,311860,08,3118885,7068
2010,311860,09,582888,755
2010,312230,01,-6283,3
2010,312230,02,574929,2102
2010,312230,04,108967,246
2010,312230,06,-46195,-50
2010,312230,08,426980,766
2010,312230,09,91020,149
2010,312510,01,-3655,-4
2010,312510,02,404873,918
2010,312510,04,23644,40
2010,312510,06,-4682,-7
2010,312510,08,53913,140
2010,312510,09,86088,85
2010,312510,99,7897,12
2010,312770,01,-23236,-31
2010,312770,02,-7352,596
2010,312770,04,-17101,74
2010,312770,06,-16659,-33
2010,312770,08,-7409,736
2010,312770,09,87913,241
2010,313130,01,155979,262
2010,313130,02,1408297,2778
2010,313130,04,255622,325
2010,313130,06,47679,58
2010,313130,08,3360159,3624
2010,313130,09,1473106,1298
2010,313130,99,759,1
2010,313170,01,-10563,1
2010,313170,02,87809,416
2010,313170,04,100313,240
2010,313170,06,31310,84
2010,313170,08,2239280,2628
2010,313170,09,204890,345
2010,313670,01,-8949,11
2010,313670,02,551341,2584
2010,313670,04,519293,1157
2010,313670,06,33793,58
2010,313670,08,590756,1346
2010,313670,09,465211,741
2010,314330,01,-11964,-5
2010,314330,02,-65768,870
2010,314330,04,19659,132
2010,314330,06,-17674,10
2010,314330,08,1760371,3237
2010,314330,09,48502,111
2010,314480,01,-7904,-11
2010,314480,02,793845,553
2010,314480,04,21384,132
2010,314480,06,103325,155
2010,314480,08,1706313,2373
2010,314480,09,187489,107
2010,314610,01,-3260,-3
2010,314610,02,-11831,44
2010,314610,04,33431,100
2010,314610,06,289631,255
2010,314610,08,397361,554
2010,314610,09,174355,208
2010,315180,01,-2491,6
2010,315180,02,1103492,2188
2010,315180,04,41225,127
2010,315180,06,-8683,-1
2010,315180,08,140744,312
2010,315180,09,223679,330
2010,315180,99,-1577,-1
2010,315250,01,-17150,-15
2010,315250,02,1214842,2510
2010,315250,04,128186,196
2010,315250,06,-66520,-43
2010,315250,08,335251,443
2010,315250,09,135845,142
2010,315250,99,648,1
2010,316720,01,-11405,-4
2010,316720,02,1062276,1587
2010,316720,04,97065,281
2010,316720,06,22807,31
2010,316720,08,583219,1703
2010,316720,09,166761,263
2010,317010,01,-2930,0
2010,317010,02,444544,2744
2010,317010,04,471610,599
2010,317010,06,-31712,-58
2010,317010,08,1526802,2301
2010,317010,09,204520,269
2010,317020,01,-1992,2
2010,317020,02,-646735,5739
2010,317020,04,-42358,557
2010,317020,06,-20171,49
2010,317020,08,3685403,6672
2010,317020,09,348253,762
2010,317020,99,1245,2
2010,317070,01,12744,14
2010,317070,02,-252318,672
2010,317070,04,3755,102
2010,317070,06,13719,11
2010,317070,09,-83530,-64
2010,320060,01,-13216,-12
2010,320060,02,-1241410,41
2010,320060,04,-378665,-278
2010,320060,06,-9468,61
2010,320060,08,1228202,1747
2010,320060,09,353761,385
2010,320120,01,4559,16
2010,320120,02,-122153,1245
2010,320120,04,33267,235
2010,320120,06,-196716,42
2010,320120,08,196808,709
2010,320120,09,-11537,2
2010,320130,01,-26864,-21
2010,320130,02,403098,1143
2010,320130,04,9676,93
2010,320130,06,-70213,-62
2010,320130,08,571062,1629
2010,320130,09,171847,244
2010,320130,99,-575,-1
2010,320320,01,-11023,-7
2010,320320,02,-503195,329
2010,320320,04,-107083,-97
2010,320320,06,31314,43
2010,320320,08,18533,1224
2010,320320,09,-18320,-10
2010,320430,01,-134,0
